Trial,DAP,PlotID,Plot,row,range,Name,Total.yield,spec.grav,vine.maturity,Red,Green,Blue,NGRDI,BGI,GLI,PH,Volume,Canopy
chips_HARS_2022,77,44,44,13,4,W19ND1810Y-7,522.2602,1.077,4,54.7001152038574,92.1518096923828,48.0699234008789,0.325364261865616,0.521638409070249,0.359420537948608,0.40982374548912,6.60128736495972,99.444
chips_HARS_2022,77,45,45,12,4,W19029-14,597.31045,1.086,5,57.4701957702637,106.664680480957,49.8861923217773,0.368171751499176,0.467691761666915,0.401393294334412,0.56516820192337,9.15074634552002,99.968
chips_HARS_2022,77,46,46,11,4,ND1780-2,462.1716,1.073,5,61.4096565246582,113.18416595459,52.0024642944336,0.345935851335526,0.41622731089592,0.387202590703964,0.511139273643494,8.27827644348145,99.996
chips_HARS_2022,77,47,47,10,4,ND1776-11,414.23745,1.07,5,52.0894546508789,94.6870193481445,44.3859558105469,0.349621385335922,0.468764949156852,0.391401618719101,0.441794842481613,7.14980411529541,99.92
chips_HARS_2022,77,48,48,9,4,MN19TX18304-1,682.93005,1.08,6,53.4249954223633,98.3594589233398,44.552978515625,0.355508744716644,0.39926877617836,0.401594966650009,0.583280622959137,9.42212581634521,99.736
chips_HARS_2022,77,49,49,8,4,W19029-17,618.2979,1.065,7,57.5646057128906,105.607490539551,50.9204444885254,0.355515569448471,0.429695516824722,0.387091070413589,0.657860934734344,10.6502819061279,99.956
chips_HARS_2022,77,5,5,5,1,W19007-7,393.26815,1.082,9,47.8136177062988,84.5611877441406,41.2943077087402,0.341945916414261,0.488336420175243,0.381014347076416,0.486327469348907,7.73747110366821,98.229
chips_HARS_2022,77,50,50,7,4,W19026-11,630.6278,1.073,6,55.8930168151855,101.899993896484,51.3445510864258,0.363624006509781,0.503871974110071,0.385334372520447,0.628862023353577,10.1814079284668,99.96
chips_HARS_2022,77,51,51,6,4,MSGG343-1,576.444,1.077,6,47.4164657592773,90.0457382202148,46.9243621826172,0.374652743339539,0.521116969110293,0.378253251314163,0.616496384143829,9.98142242431641,99.964
chips_HARS_2022,77,52,52,5,4,W17049-10,481.2049,1.079,5,50.3646774291992,92.3017349243164,50.687686920166,0.367660969495773,0.549152049652456,0.365653723478317,0.621622443199158,10.0529375076294,99.848
chips_HARS_2022,77,53,53,4,4,MSHH664-01,623.93045,1.06,9,62.4415054321289,103.991050720215,53.566764831543,0.321169555187225,0.51510937201378,0.357699781656265,0.788243055343628,12.7365846633911,99.764
chips_HARS_2022,77,54,54,3,4,W19017-3,327.22635,1.078,7,55.0480690002441,99.059684753418,48.0870132446289,0.366084694862366,0.421299964189529,0.398259401321411,0.603730082511902,9.7735538482666,99.952
chips_HARS_2022,77,55,55,2,4,W19024-18,590.64335,1.085,6,60.6683197021484,108.831695556641,54.0779113769531,0.357121646404266,0.496894871483544,0.384898841381073,0.697412192821503,11.294659614563,99.992
chips_HARS_2022,77,56,56,1,4,W19027-12,610.324,1.072,7,56.3827171325684,102.422424316406,48.8917427062988,0.365281730890274,0.47735389034789,0.399911105632782,0.710816740989685,11.5071382522583,99.952
chips_HARS_2022,77,57,57,1,5,W19021-4,804.9525,1.066,7,45.3775329589844,85.4904861450195,43.3388137817383,0.379884302616119,0.50694312005925,0.394147157669067,0.724881887435913,11.7339677810669,99.944
chips_HARS_2022,77,58,58,2,5,W19027-40,561.4642,1.075,7,58.5259208679199,104.870002746582,51.9231872558594,0.351794600486755,0.438065826892853,0.381622105836868,0.636605262756348,10.3061714172363,99.956
chips_HARS_2022,77,59,59,3,5,MSGG263-1,631.96485,1.072,6,52.9457702636719,96.8353424072266,51.1615333557129,0.358817309141159,0.473174393177032,0.368113607168198,0.594685852527618,9.62713718414307,99.952
chips_HARS_2022,77,6,6,6,1,W19007-18,592.34945,1.081,8,49.1881484985352,89.197998046875,45.8315505981445,0.361770033836365,0.513818152892392,0.379745870828629,0.704594731330872,11.4064102172852,99.952
chips_HARS_2022,77,60,60,4,5,W19026-15,452.8909,1.081,5,55.8795394897461,101.823333740234,51.6602668762207,0.363135606050491,0.507351949485501,0.380665183067322,0.546980857849121,8.85522365570068,99.956
chips_HARS_2022,77,61,61,5,5,W19MSU2-8,687.96365,1.067,6,57.6330032348633,101.416931152344,54.083797454834,0.331279158592224,0.53328173945228,0.348145544528961,0.54621559381485,8.81704616546631,99.664
chips_HARS_2022,77,62,62,6,5,W19024-22,465.19055,1.088,5,61.163688659668,108.178100585938,58.6039390563965,0.334428608417511,0.541735700099865,0.345575600862503,0.617476165294647,9.99921035766602,99.984
chips_HARS_2022,77,63,63,7,5,W19027-55,773.19,1.061,6,65.4803237915039,111.757995605469,60.0244026184082,0.322164952754974,0.481879740953445,0.344992220401764,0.735642075538635,11.9099826812744,99.96
chips_HARS_2022,77,64,64,8,5,W17043-37,529.3145,1.076,7,59.0162811279297,107.144264221191,54.0663414001465,0.339980691671371,0.504612559460304,0.363441675901413,0.659302771091461,10.6744813919067,99.964
chips_HARS_2022,77,65,65,9,5,MSGG328-5,895.63595,1.063,6,65.7870788574219,112.886962890625,61.3574333190918,0.312380135059357,0.498701125383377,0.331149637699127,0.633202910423279,10.2517576217651,99.964
chips_HARS_2022,77,66,66,10,5,W19026-16,743.50265,1.062,6,55.3024787902832,100.183181762695,49.4819183349609,0.354347825050354,0.493914422204808,0.380842179059982,0.524835109710693,8.48683834075928,99.84
chips_HARS_2022,77,67,67,11,5,ND14359ABC-3,431.02015,1.061,5,60.7120132446289,107.247360229492,53.7092590332031,0.341238081455231,0.500797958273974,0.371735751628876,0.511826276779175,8.26943016052246,99.756
chips_HARS_2022,77,68,68,12,5,W19024-20,563.6543,1.082,5,61.3087501525879,109.862213134766,54.8581237792969,0.351716667413712,0.499335687985855,0.379913657903671,0.534504115581512,8.65635776519775,99.992
chips_HARS_2022,77,69,69,13,5,MSGG384-2,460.30215,1.067,6,59.8379821777344,102.817832946777,54.1761856079102,0.335411339998245,0.526914291569965,0.361489713191986,0.598556697368622,9.6735372543335,99.784
chips_HARS_2022,77,7,7,7,1,W19031-14,694.3948,1.079,8,51.2100143432617,94.2859497070312,46.3081855773926,0.36800679564476,0.491146196451147,0.393393695354462,0.678172528743744,10.9795579910278,99.96
chips_HARS_2022,77,70,70,14,5,W19028-23,560.8229,1.081,9,62.3857536315918,103.217376708984,57.0197219848633,0.327042520046234,0.552423669375237,0.349669307470322,0.631890773773193,10.2264471054077,99.924
chips_HARS_2022,77,71,71,14,6,MSGG169-2,471.8032,1.067,8,53.4317893981934,95.1185150146484,51.9151763916016,0.359204113483429,0.479595094919205,0.367448836565018,0.661453247070312,10.7020826339722,99.896
chips_HARS_2022,77,72,72,13,6,Hodag,567.5626,1.073,6,66.9458923339844,113.690391540527,58.7814102172852,0.328726947307587,0.517030590015439,0.362160116434097,0.698996067047119,11.3135223388672,99.932
chips_HARS_2022,77,73,73,12,6,W19028-19,551.99595,1.076,6,63.3584022521973,111.287475585938,56.3196678161621,0.343721151351929,0.446111410856247,0.374264091253281,0.772450089454651,12.5068912506104,99.968
chips_HARS_2022,77,74,74,11,6,W19027-53,635.8792,1.063,5,65.5432662963867,114.821250915527,56.0652770996094,0.330890774726868,0.488283106590225,0.370321422815323,0.732384085655212,11.8615016937256,99.996
chips_HARS_2022,77,75,75,10,6,MSGG409-3,666.6011,1.07,6,61.755542755127,110.519973754883,55.3414306640625,0.331369429826736,0.456340968608856,0.360407084226608,0.7074254155159,11.456353187561,99.988
chips_HARS_2022,77,76,76,9,6,W16219-8,499.5848,1.079,9,55.3476448059082,95.7732238769531,51.4377975463867,0.329420030117035,0.478360384702682,0.351190179586411,0.76647675037384,12.3958044052124,99.852
chips_HARS_2022,77,77,77,8,6,W19022-3,499.2339,1.067,5,58.049633026123,102.973533630371,51.725456237793,0.336047440767288,0.502317968648762,0.365875333547592,0.719628155231476,11.646782875061,99.928
chips_HARS_2022,77,78,78,7,6,W17039-31,588.7497,1.085,7,56.1591300964355,100.408096313477,54.6000061035156,0.340606540441513,0.543780911183228,0.348823964595795,0.738780319690704,11.9562530517578,99.924
chips_HARS_2022,77,79,79,6,6,W17060-9,573.40085,1.088,6,60.8625335693359,107.040168762207,55.2239456176758,0.330208003520966,0.515917961044675,0.355534136295319,0.755437314510345,12.2265501022339,99.928
chips_HARS_2022,77,8,8,8,1,W19009-15,601.491,1.079,7,54.6842002868652,99.4772644042969,45.1466674804688,0.359556376934052,0.453839053082351,0.404567897319794,0.62086695432663,10.0529890060425,99.972
chips_HARS_2022,77,80,80,5,6,W19005-7,509.1922,1.091,5,55.5791778564453,101.809753417969,49.146183013916,0.357934713363647,0.482725685545586,0.388247936964035,0.599352180957794,9.70026969909668,99.928
chips_HARS_2022,77,81,81,4,6,MSGG195-1,621.05065,1.08,5,51.5707473754883,92.6432418823242,48.0125732421875,0.351757556200027,0.518252300617602,0.371037125587463,0.52886438369751,8.55985641479492,99.932
chips_HARS_2022,77,82,82,3,6,W19027-19,352.80575,1.07,5,54.5075149536133,99.4655380249023,46.9572792053223,0.356191188097,0.420016527175903,0.392446488142014,0.455835372209549,7.37879657745361,99.944
chips_HARS_2022,77,83,83,2,6,W19023-24,533.9004,1.078,8,59.0383377075195,105.65608215332,49.8077774047852,0.346778392791748,0.419273525476456,0.387226790189743,0.621135950088501,10.0492868423462,99.892
chips_HARS_2022,77,84,84,1,6,W19026-12,463.95635,1.079,6,55.9188117980957,99.7339630126953,51.183162689209,0.352017670869827,0.513196920518377,0.374467939138412,0.546502888202667,8.84543609619141,99.932
chips_HARS_2022,77,85,85,1,7,MN19AF6866-12,352.05555,1.068,5,57.0119552612305,100.678497314453,46.6496543884277,0.336234122514725,0.463352708202676,0.386169254779816,0.514386534690857,8.29424285888672,99.556
chips_HARS_2022,77,86,86,2,7,W19009-22,639.2793,1.079,6,61.342903137207,107.939315795898,50.3312034606934,0.338802129030228,0.411496490240097,0.387338578701019,0.658492207527161,10.6600732803345,99.952
chips_HARS_2022,77,87,87,3,7,W19026-3,371.64545,1.083,9,58.0998878479004,100.157768249512,54.5034294128418,0.343401938676834,0.475644767284393,0.361434280872345,0.642978489398956,10.4021492004395,99.888
chips_HARS_2022,77,88,88,4,7,Atlantic,586.5717,1.082,6,59.0228118896484,105.593193054199,54.6606369018555,0.341042876243591,0.468025773763657,0.361120164394379,0.59479147195816,9.63077735900879,99.972
chips_HARS_2022,77,89,89,5,7,W19007-11,572.68695,1.071,6,51.0786323547363,89.4864273071289,47.1232566833496,0.341600298881531,0.526596692944468,0.361684292554855,0.57012152671814,8.75662994384766,94.825
chips_HARS_2022,77,9,9,9,1,W19027-46,468.80845,1.077,7,51.3414993286133,96.0427169799805,42.5628089904785,0.372827649116516,0.443165398989602,0.415420889854431,0.561016619205475,9.08066368103027,99.936
chips_HARS_2022,77,90,90,6,7,W19023-4,669.1179,1.072,9,60.1867485046387,109.384407043457,52.9468040466309,0.342731148004532,0.437727928161621,0.375475198030472,0.630218923091888,10.1995611190796,99.92
chips_HARS_2022,77,91,91,7,7,W15200-3,550.4048,1.086,7,61.2741088867188,110.971229553223,52.2895088195801,0.332393437623978,0.431819289922714,0.371675252914429,0.567339241504669,9.18700218200684,99.98
chips_HARS_2022,77,92,92,8,7,W19012-14,507.35905,1.085,7,58.6638069152832,104.189727783203,54.6920776367188,0.33275493979454,0.524927733284047,0.351493746042252,0.680657207965851,11.0167226791382,99.932
chips_HARS_2022,77,93,93,9,7,W19012-3,577.0732,1.084,6,54.7905158996582,98.2736358642578,50.6296768188477,0.34292009472847,0.515190838047152,0.36214941740036,0.544720590114594,8.79852199554443,99.728
chips_HARS_2022,77,94,94,10,7,W19027-33,537.724,1.059,5,63.0954475402832,105.319343566895,52.7303886413574,0.295945018529892,0.50067145175345,0.338433623313904,0.344767659902573,5.34117555618286,95.653
chips_HARS_2022,77,95,95,11,7,W19MSU2-9,547.2951,1.07,5,65.1156768798828,111.585540771484,54.4181823730469,0.315142303705215,0.487681307065489,0.360393196344376,0.467471092939377,7.56771183013916,99.952
chips_HARS_2022,77,96,96,12,7,Lamoka,625.1344,1.081,6,65.0889587402344,114.602317810059,55.2106857299805,0.332263231277466,0.481758892708317,0.372277200222015,0.702809810638428,11.3785600662231,99.96
chips_HARS_2022,77,97,97,13,7,W19008-3,646.48485,1.076,6,59.1242980957031,104.638458251953,53.0296287536621,0.34852808713913,0.5067890872969,0.376409828662872,0.716635882854462,11.5999517440796,99.94
chips_HARS_2022,77,98,98,14,7,MSGG276-4,539.3575,1.068,7,60.5850372314453,107.584289550781,52.7071495056152,0.346305698156357,0.433839410543442,0.380814641714096,0.694501638412476,11.2452707290649,99.972
chips_HARS_2022,77,99,99,14,8,W17037-3,642.1591,1.073,6,64.0500793457031,112.823196411133,56.3117294311523,0.334094494581223,0.450086355209351,0.365917414426804,0.74654346704483,12.089373588562,99.984
chips_HARS_2022,84,1,1,1,1,MSGG190-1,588.2415,1.068,6,42.3747138977051,73.0686645507812,29.770528793335,0.293244004249573,0.381416529417038,0.370694756507874,0.448834270238876,1.81738674640656,100
chips_HARS_2022,84,10,10,10,1,W19015-4,580.34625,1.082,9,42.710277557373,78.1710968017578,31.7587738037109,0.313917696475983,0.383478373289108,0.380518615245819,0.488032281398773,1.97595059871674,99.992
chips_HARS_2022,84,100,100,13,8,W19031-12,555.23875,1.077,5,58.8134384155273,107.185478210449,47.3174934387207,0.306213945150375,0.425086289644241,0.35585880279541,0.401681184768677,1.62645864486694,100
chips_HARS_2022,84,101,101,12,8,W19026-20,499.91755,1.069,6,49.9425506591797,92.0155487060547,42.4335479736328,0.316411256790161,0.440056145191193,0.354966282844543,0.399403810501099,1.61723589897156,100
chips_HARS_2022,84,102,102,11,8,W19031-1,707.96495,1.074,6,55.6348075866699,101.910682678223,46.1839752197266,0.313608169555664,0.431942164897919,0.357022315263748,0.511784434318542,2.07228183746338,100
chips_HARS_2022,84,103,103,10,8,W19022-12,604.395,1.068,6,49.2680053710938,95.5517425537109,41.9164428710938,0.339265257120132,0.417822390794754,0.377411544322968,0.531517088413239,2.15218210220337,100
chips_HARS_2022,84,104,104,9,8,ND1776-8,583.7645,1.068,6,48.5264358520508,96.7802276611328,40.7662582397461,0.350094527006149,0.403461307287216,0.389851272106171,0.4383165538311,1.77479600906372,100
chips_HARS_2022,84,105,105,8,8,W19009-25,614.58925,1.073,6,42.8216323852539,86.5716094970703,38.533130645752,0.355478793382645,0.429566442966461,0.379983067512512,0.458049893379211,1.85470247268677,100
chips_HARS_2022,84,106,106,7,8,W17060-9,625.83015,1.087,6,44.8833847045898,88.735969543457,38.6518859863281,0.347173631191254,0.417009234428406,0.381633549928665,0.530806958675385,2.14930558204651,100
chips_HARS_2022,84,107,107,6,8,MSGG268-4,580.83025,1.065,7,47.868782043457,93.2431182861328,44.9401397705078,0.335175931453705,0.468272000551224,0.351009041070938,0.530751407146454,2.14908170700073,100
chips_HARS_2022,84,108,108,5,8,W19026-18,661.22265,1.072,8,47.7073020935059,91.3163452148438,40.8815650939941,0.329562902450562,0.430975824594498,0.365704149007797,0.447367012500763,1.81137335300446,99.996
chips_HARS_2022,84,109,109,4,8,W19027-39,540.07745,1.077,5,49.9279289245605,91.8009033203125,40.437255859375,0.311971664428711,0.42083340883255,0.361300081014633,0.397400796413422,1.60887014865875,99.984
chips_HARS_2022,84,11,11,11,1,MSGG690-1,330.7051,1.072,6,43.6278686523438,79.0400085449219,29.0564575195312,0.301536411046982,0.35275736451149,0.386866599321365,0.448131918907166,1.81454360485077,100
chips_HARS_2022,84,110,110,3,8,W19024-15,540.2045,1.096,6,48.8484535217285,91.7740325927734,42.8245010375977,0.324589759111404,0.446416050195694,0.356583565473557,0.492747664451599,1.9951993227005,100
chips_HARS_2022,84,111,111,2,8,ND1741C-5,598.08485,1.071,6,50.5778121948242,95.5898666381836,43.6768341064453,0.322593599557877,0.440450876951218,0.357366800308228,0.519292056560516,2.10267758369446,100
chips_HARS_2022,84,112,112,1,8,MN19TX18093-1,808.8124,1.063,6,51.3961563110352,91.92822265625,42.5013771057129,0.297099113464355,0.442902594804764,0.342727392911911,0.480826407670975,1.93516385555267,99.396
chips_HARS_2022,84,113,113,1,9,W19024-17,614.04475,1.067,5,52.521842956543,96.4834518432617,45.2955932617188,0.314513832330704,0.449170470237732,0.349850565195084,0.635380566120148,2.57273507118225,100
chips_HARS_2022,84,114,114,2,9,MSGG863-A2,812.1762,1.076,7,47.2424049377441,90.3217163085938,39.7816276550293,0.329817205667496,0.423104345798492,0.369733482599258,0.669364452362061,2.71034240722656,100
chips_HARS_2022,84,115,115,3,9,MSGG181-5,475.87485,1.073,6,47.2219543457031,89.4679641723633,38.4514923095703,0.326559841632843,0.411973476409912,0.373250842094421,0.535148799419403,2.1668848991394,100
chips_HARS_2022,84,116,116,4,9,W19013-8,585.0471,1.087,6,42.8774108886719,79.8800277709961,35.8199043273926,0.325381875038147,0.424671590328217,0.367311954498291,0.541019320487976,2.19065761566162,100
chips_HARS_2022,84,117,117,5,9,W19012-12,463.0065,1.082,5,47.7359161376953,91.2635116577148,39.6956596374512,0.32617250084877,0.419477730989456,0.368944734334946,0.437000691890717,1.76947236061096,100
chips_HARS_2022,84,118,118,6,9,W19027-7,657.0542,1.067,6,45.3713531494141,84.5880889892578,36.1494827270508,0.322123289108276,0.405179917812347,0.374454706907272,0.46461021900177,1.88126683235168,100
chips_HARS_2022,84,119,119,7,9,W19007-4,705.5994,1.078,6,45.8359642028809,87.9489822387695,39.0457191467285,0.338160991668701,0.420742958784103,0.376177191734314,0.586255073547363,2.37382411956787,100
chips_HARS_2022,84,12,12,12,1,W17037-3,651.91775,1.076,7,47.6700668334961,86.1025772094727,35.9941635131836,0.307025969028473,0.397177308797836,0.36955401301384,0.465534180402756,1.88320887088776,99.905
chips_HARS_2022,84,120,120,8,9,W19020-20,558.1851,1.076,6,46.7718353271484,89.8658676147461,37.9746322631836,0.331964135169983,0.403536230325699,0.380333572626114,0.542008817195892,2.19466423988342,100
chips_HARS_2022,84,121,121,9,9,W17043-37,716.04775,1.076,6,50.0787353515625,92.1586608886719,40.8482894897461,0.309045493602753,0.426300853490829,0.356760263442993,0.497359216213226,2.01387095451355,100
chips_HARS_2022,84,122,122,10,9,W19022-18,638.2145,1.064,5,47.8199577331543,88.9498748779297,37.8285026550293,0.316876292228699,0.403903424739838,0.37186262011528,0.473998844623566,1.91928029060364,100
chips_HARS_2022,84,123,123,11,9,W19030-1,654.5495,1.073,7,53.997932434082,100.183586120605,45.0736389160156,0.318784415721893,0.426780760288239,0.362603485584259,0.537980437278748,2.17835330963135,100
chips_HARS_2022,84,124,124,12,9,W19027-4,554.01665,1.073,6,55.5164642333984,101.615219116211,44.9150733947754,0.313237965106964,0.41972479224205,0.362733691930771,0.473901391029358,1.91888737678528,100
chips_HARS_2022,84,125,125,13,9,W19027-58,655.37835,1.071,6,53.5368995666504,96.1487350463867,42.5122299194336,0.304392457008362,0.41802841424942,0.358411610126495,0.488103866577148,1.96508002281189,99.428
chips_HARS_2022,84,126,126,14,9,W17049-10,541.3419,1.079,8,50.5727767944336,94.7732315063477,46.2924919128418,0.319738447666168,0.470427840948105,0.342442393302917,0.653660416603088,2.64675235748291,100.008
chips_HARS_2022,84,127,127,14,10,W19016-5,519.94305,1.069,6,48.1048774719238,86.5431976318359,36.4284210205078,0.30242070555687,0.400541752576828,0.36536318063736,0.497449159622192,2.0142343044281,100
chips_HARS_2022,84,128,128,13,10,ND1734-4,606.4278,1.068,5,47.228343963623,87.5123748779297,38.5466079711914,0.315961837768555,0.422843009233475,0.361958384513855,0.39173948764801,1.58405721187592,99.865
chips_HARS_2022,84,129,129,12,10,Snowden,690.1235,1.076,6,49.4138717651367,93.2453842163086,38.8908767700195,0.321585893630981,0.400750875473022,0.375214487314224,0.453785538673401,1.83312463760376,99.765
chips_HARS_2022,84,13,13,13,1,W19005-5,545.7342,1.073,7,45.063648223877,83.8963928222656,34.9553680419922,0.326254725456238,0.391629904508591,0.383411347866058,0.535511672496796,2.16835570335388,100
chips_HARS_2022,84,130,130,11,10,W19028-6,494.36365,1.07,6,47.6413345336914,91.3353729248047,39.4682769775391,0.32922574877739,0.414329379796982,0.373325705528259,0.457293391227722,1.85163867473602,100
chips_HARS_2022,84,131,131,10,10,W19026-1,673.28635,1.068,6,45.3970642089844,87.2492065429688,38.0484085083008,0.335554450750351,0.413882076740265,0.377516210079193,0.486503750085831,1.9699159860611,100
chips_HARS_2022,84,132,132,9,10,MSGG194-3,881.35795,1.068,7,47.8006019592285,91.1116561889648,40.3629760742188,0.326965063810349,0.424548000097275,0.367084383964539,0.500306487083435,2.02580499649048,100
chips_HARS_2022,84,133,133,8,10,MSGG221-3,619.46555,1.063,8,48.8575248718262,91.1829071044922,40.891170501709,0.318942546844482,0.429627507925034,0.360698342323303,0.539517104625702,2.18457245826721,100
chips_HARS_2022,84,134,134,7,10,W19012-30,584.0549,1.089,6,46.8427467346191,89.9362182617188,38.3343658447266,0.331725269556046,0.408133894205093,0.377819210290909,0.631455719470978,2.55684399604797,100
chips_HARS_2022,84,135,135,6,10,W19022-16,572.9713,1.073,5,46.1327590942383,83.6037826538086,35.3980331420898,0.304821401834488,0.403434008359909,0.365710884332657,0.492724418640137,1.99510157108307,100
chips_HARS_2022,84,136,136,5,10,W19009-23,468.32445,1.072,6,46.3889999389648,85.8498840332031,36.2660179138184,0.318514168262482,0.400616616010666,0.374665826559067,0.552973091602325,2.23905849456787,100
chips_HARS_2022,84,137,137,4,10,W19ND1810Y-10,666.42565,1.075,9,45.1547317504883,86.5322875976562,38.3534660339355,0.333738595247269,0.423110783100128,0.371727734804153,0.591772973537445,2.39616560935974,100
chips_HARS_2022,84,138,138,3,10,MSGG190-4,648.31195,1.065,6,47.7185096740723,91.140510559082,36.4141235351562,0.326485574245453,0.385397434234619,0.385193973779678,0.503701627254486,2.03955078125,100
chips_HARS_2022,84,139,139,2,10,FILL,NA,NA,NA,50.7009429931641,88.0195846557617,39.1194839477539,0.281633704900742,0.429189562797546,0.34052100777626,0.370960265398026,1.50134778022766,99.952
chips_HARS_2022,84,14,14,14,1,MSGG365-1,559.28015,1.077,6,39.6327133178711,75.5326919555664,31.0719699859619,0.33653798699379,0.388516813516617,0.390333712100983,0.547604560852051,2.21732115745544,100.016
chips_HARS_2022,84,140,140,1,10,W19009-20,634.37275,1.064,6,48.3736610412598,83.9600982666016,39.902458190918,0.287830829620361,0.453411787748337,0.333591729402542,0.517596900463104,2.09581589698792,100
chips_HARS_2022,84,141,141,1,11,W19027-32,676.4142,1.065,6,50.4504318237305,87.8382415771484,39.6174201965332,0.288650780916214,0.42664846777916,0.346120864152908,0.473806321620941,1.90881752967834,99.495
chips_HARS_2022,84,142,142,2,11,W19023-17,657.94355,1.072,9,53.6488494873047,97.2978668212891,44.340274810791,0.31677633523941,0.428120911121368,0.361737728118896,0.585433661937714,2.37049555778503,100
chips_HARS_2022,84,143,143,3,11,W19022-9,457.99105,1.077,7,45.3100090026855,85.2169723510742,37.360466003418,0.328212410211563,0.414869219064713,0.373476177453995,0.513702213764191,2.08004260063171,100
chips_HARS_2022,84,144,144,4,11,W19027-50,632.7453,1.068,6,50.1547317504883,93.9732055664062,40.5251083374023,0.32466447353363,0.409855633974075,0.37365847826004,0.450742155313492,1.82511138916016,100
chips_HARS_2022,84,145,145,5,11,W19027-13,466.4066,1.071,6,52.0745735168457,96.4664764404297,42.4973526000977,0.316422522068024,0.420466870069504,0.364126652479172,0.570739805698395,2.31099891662598,100
chips_HARS_2022,84,146,146,6,11,MSGG212-4,636.15145,1.082,6,48.491153717041,89.9491271972656,42.5793952941895,0.324302732944489,0.4483343064785,0.356190532445908,0.617278575897217,2.49943876266479,100
chips_HARS_2022,84,147,147,7,11,MSGG282-20,598.73825,1.072,6,48.6301651000977,91.1455841064453,38.5889587402344,0.320723176002502,0.404424905776978,0.37357485294342,0.524760246276855,2.12482023239136,100
chips_HARS_2022,84,148,148,8,11,W19028-2,529.9558,1.076,5,46.0197601318359,88.8955535888672,38.2127151489258,0.335512161254883,0.410697817802429,0.379004508256912,0.638363659381866,2.58481621742249,100
chips_HARS_2022,84,149,149,9,11,Atlantic,643.1997,1.076,9,48.2331695556641,88.213752746582,40.487678527832,0.313146710395813,0.435764253139496,0.355455875396729,0.565243661403656,2.28874373435974,100
chips_HARS_2022,84,15,15,14,2,MSGG207-1,597.1108,1.058,5,41.4763298034668,79.7197952270508,34.2526817321777,0.341946512460709,0.404279083013535,0.386147439479828,0.479774862527847,1.94266736507416,100
chips_HARS_2022,84,150,150,10,11,W19023-21,578.0291,1.069,5,51.445384979248,94.560791015625,42.3218765258789,0.324474334716797,0.417527258396149,0.370527565479279,0.576234757900238,2.33324551582336,100
chips_HARS_2022,84,151,151,11,11,W19026-14,510.49295,1.058,6,48.1753005981445,90.4021606445312,39.1697731018066,0.330517381429672,0.407622784376144,0.377920746803284,0.559928834438324,2.26722502708435,100
chips_HARS_2022,84,152,152,12,11,W19031-8,695.93755,1.081,9,49.3257446289062,90.9437561035156,39.7360992431641,0.319033652544022,0.412887871265411,0.369369506835938,0.612289369106293,2.47923851013184,100
chips_HARS_2022,84,153,153,13,11,W19020-16,267.6762,1.063,6,48.6010551452637,83.0765075683594,40.026439666748,0.29375484585762,0.4455446600914,0.342086315155029,0.615719556808472,2.49313163757324,100
chips_HARS_2022,84,154,154,14,11,W19019-2,448.17795,1.083,9,42.469554901123,77.088752746582,35.8727416992188,0.323474317789078,0.434379786252975,0.362565696239471,0.664753079414368,2.69166994094849,100.008
chips_HARS_2022,84,155,155,14,12,MSGG302-1,527.92905,1.073,8,46.4225807189941,80.4841613769531,37.0081253051758,0.30639436841011,0.42199894785881,0.360079526901245,0.565669000148773,2.29001069068909,99.984
chips_HARS_2022,84,156,156,13,12,W19027-17,392.3546,1.068,6,46.4423751831055,82.6121215820312,36.2579307556152,0.311363011598587,0.408254116773605,0.368509650230408,0.470717817544937,1.90599477291107,100
chips_HARS_2022,84,157,157,12,12,ND176Y-1,569.8253,1.064,7,44.1185874938965,78.253776550293,35.9919738769531,0.312637984752655,0.429286897182465,0.359252870082855,0.534014463424683,2.15988802909851,99.889
chips_HARS_2022,84,158,158,11,12,W19026-21,664.82845,1.074,7,41.1615562438965,78.5678634643555,32.2356796264648,0.341300278902054,0.384462207555771,0.395442694425583,0.506047785282135,2.04905223846436,100
chips_HARS_2022,84,159,159,10,12,W17039-31,596.11255,1.084,9,44.4156723022461,80.38525390625,37.7636299133301,0.308782190084457,0.447111904621124,0.347611397504807,0.586261928081512,2.37384915351868,100
chips_HARS_2022,84,16,16,13,2,W19012-13,471.5491,1.07,5,41.6413841247559,85.6875457763672,30.5348491668701,0.363584011793137,0.34023380279541,0.428513258695602,0.440814286470413,1.78491389751434,100
chips_HARS_2022,84,160,160,9,12,W19009-26,526.5315,1.076,8,45.7995262145996,80.9900894165039,39.687931060791,0.297441750764847,0.466999650001526,0.33304437994957,0.553161323070526,2.23982238769531,100
chips_HARS_2022,84,161,161,8,12,W19031-7,520.5299,1.077,7,48.6612854003906,91.9845428466797,41.9456024169922,0.328179508447647,0.43564110994339,0.363832801580429,0.503210067749023,2.03756260871887,100
chips_HARS_2022,84,162,162,7,12,MSGG302-3,545.9641,1.074,8,43.4777641296387,80.7516555786133,35.3031730651855,0.327960878610611,0.405956476926804,0.378309935331345,0.516319155693054,2.09031176567078,99.984
chips_HARS_2022,84,163,163,6,12,W19MSU1-21,547.18015,1.064,7,47.078010559082,87.2481307983398,37.9254875183105,0.312843799591064,0.419044673442841,0.362228363752365,0.537965893745422,2.17828965187073,100
