location,Year,sowing_date,harvest_date,plot.UID,time_since_sowing,Canopy_cover
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160041,109,0.590715345183723
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160041,117,0.110070807252292
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160041,117,0.0998025805541846
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160041,124,0.0345010719666998
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160041,126,0.0270470842766901
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160041,126,0.0238267774931386
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160041,126,0.020968471644457
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160041,126,0.0225272953274786
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160041,131,0.037198615452511
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160041,137,0.0289674192630196
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160041,145,0.0174103190830964
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160041,151,0.0297431588678151
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160042,0,0
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160042,22,0.0144437937810905
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160042,25,0.0448070135935972
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160042,29,0.071249263579285
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160042,34,0.161661718425057
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160042,40,0.209458865047556
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160042,43,0.269262569018773
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160042,47,0.426100680707885
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160042,48,0.442168472165453
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160042,53,0.602834329753108
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160042,57,0.642928568154481
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160042,60,0.728713921982515
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160042,63,0.891147519505991
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160042,66,0.854065088295046
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160042,69,0.874779412648611
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160042,71,0.749634042019719
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160042,78,0.865523654835562
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160042,81,0.873818395119085
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160042,85,0.866852749078806
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160042,88,0.857976962161604
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160042,95,0.835102591142281
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160042,95,0.756597383538712
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160042,103,0.630438055696899
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160042,109,0.383052919183204
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160042,109,0.266971570196333
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160042,117,0.0193833285399291
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160042,117,0.0172533363322837
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160042,124,0.0117017445533408
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160042,126,0.00764701616729227
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160042,126,0.00554513911934102
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160042,126,0.00535524656534148
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160042,126,0.00529363902961832
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160042,131,0.00932286404676396
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160042,137,0.0178833433349452
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160042,145,0.0205580198569845
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160042,151,0.0465183063587319
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160043,0,0
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160043,22,0.0258514338511549
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160043,25,0.0557066813226851
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160043,29,0.0846511620554189
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160043,34,NA
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160043,40,0.255642914927363
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160043,43,0.322573313734728
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160043,47,0.498017983472176
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160043,48,0.523653898221389
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160043,53,0.723415039887841
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160043,57,0.727041481116357
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160043,60,0.696852712767056
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160043,63,0.900776920028256
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160043,66,0.861778884233974
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160043,69,0.887013366429534
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160043,71,0.847017987601977
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160043,78,0.870293100826784
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160043,81,0.887096110849392
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160043,85,0.880964866037044
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160043,88,0.878700837252893
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160043,95,0.84194842008709
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160043,95,NA
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160043,103,NA
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160043,109,0.206762549446276
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160043,109,NA
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160043,117,0.00710350130735083
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160043,117,0.00578275293935836
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160043,124,0.0114168866356093
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160043,126,0.010678308195806
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160043,126,0.0092394745172523
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160043,126,0.00929711510420172
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160043,126,0.00944074921546488
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160043,131,0.0219771095208541
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160043,137,0.0320365952182585
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160043,145,NA
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160043,151,NA
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160044,0,0
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160044,22,0.0169043080679235
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160044,25,0.0425350624598711
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160044,29,0.061620414172887
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160044,34,0.178529863541613
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160044,40,0.215174597322668
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160044,43,0.253745930378886
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160044,47,0.43657779304464
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160044,48,0.447493996587139
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160044,53,0.616358431830495
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160044,57,0.66760516175176
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160044,60,0.731620053375063
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160044,63,0.940168045838439
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160044,66,0.892002186027343
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160044,69,0.846668036133445
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160044,71,0.79370156476898
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160044,78,0.872658084736736
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160044,81,0.871404916348737
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160044,85,0.860125491445716
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160044,88,0.8267151855635
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160044,95,0.862852633217802
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160044,95,0.817972108000198
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160044,103,0.744810536945368
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160044,109,0.635042444031208
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160044,109,0.529574228310183
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160044,117,0.0349433909827168
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160044,117,0.0302357338874193
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160044,124,0.0087747250668599
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160044,126,0.00541336004819151
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160044,126,0.00499630415360752
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160044,126,0.00464181573732136
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160044,126,0.00422166784526335
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160044,131,0.00668126089474404
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160044,137,0.00315491905806042
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160044,145,0.0020136178844044
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160044,151,0.0034556561919746
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160045,0,0
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160045,22,0.0177571984916963
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160045,25,0.046767275770567
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160045,29,0.081596842942903
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160045,34,0.0786124450659233
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160045,40,0.21961060846419
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160045,43,0.226992684286227
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160045,47,0.348287007040259
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160045,48,0.371144558152893
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160045,53,0.500476896657824
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160045,57,0.541885300110605
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160045,60,0.638293482093391
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160045,63,0.892698062275013
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160045,66,0.903751924199098
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160045,69,0.929401366148354
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160045,71,0.948333921802583
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160045,78,0.914832096871508
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160045,81,0.915004410137364
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160045,85,0.872666076844614
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160045,88,0.851450745800224
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160045,95,0.868662964045205
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160045,95,0.799547419799082
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160045,103,0.812577447964438
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160045,109,0.84837430296832
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160045,109,0.71497288983044
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160045,117,0.0635971231294118
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160045,117,0.0439158705421763
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160045,124,0.0163978309158746
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160045,126,0.011678578095957
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160045,126,0.00771689488451122
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160045,126,0.0085852252281502
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160045,126,0.00844504103051112
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160045,131,0.0075775561886673
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160045,137,0.00377549679734146
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160045,145,0.0016544779127875
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160045,151,0.00279289412746317
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160046,0,0
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160046,22,0.0136320074064067
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160046,25,0.0301440505673895
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160046,29,0.052967273775824
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160046,34,0.143196088763075
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160046,40,0.16549997424272
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160046,43,0.180040019404997
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160046,47,0.319379413992818
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160046,48,0.327779254862109
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160046,53,0.43359702198697
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160046,57,0.456849733733797
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160046,60,0.492554202588074
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160046,63,0.697152804695622
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160046,66,0.772959620247866
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160046,69,0.85601162378388
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160046,71,0.885490607948235
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160046,78,0.892306548640179
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160046,81,0.905703342813066
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160046,85,0.906930243906158
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160046,88,0.896793060987976
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160046,95,0.897598393528367
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160046,95,0.837566968086593
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160046,103,0.855719513000958
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160046,109,0.84606457655075
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160046,109,0.708596059175899
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160046,117,0.0538236934869406
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160046,117,0.0383489189800519
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160046,124,0.00727229579816556
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160046,126,0.00302754205519594
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160046,126,0.00277911205654292
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160046,126,0.00193009777086494
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160046,126,0.00196933192026858
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160046,131,0.00229098840829439
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160046,137,0.00113974435355132
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160046,145,0.00155665855933474
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160046,151,0.00213503247963301
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160047,0,0
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160047,22,0.0165594714288891
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160047,25,0.0411558123270236
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160047,29,0.0853376561912589
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160047,34,0.171402176918694
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160047,40,0.193175336619065
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160047,43,0.271724545587927
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160047,47,0.450542138592036
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160047,48,0.457825364625033
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160047,53,0.634250040527121
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160047,57,0.677056360737435
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160047,60,0.739777226820868
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160047,63,0.854766907240574
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160047,66,0.885082779218858
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160047,69,0.892419535436545
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160047,71,0.847786662825906
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160047,78,0.880244052739436
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160047,81,0.873149167528207
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160047,85,0.877512114181089
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160047,88,0.868416284563561
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160047,95,0.869966728750201
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160047,95,0.830444706194937
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160047,103,0.832008632504939
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160047,109,0.880382162295828
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160047,109,0.83703943751266
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160047,117,0.387320358927007
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160047,117,0.358110845414631
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160047,124,0.0364004177485249
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160047,126,0.00715127994675548
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160047,126,0.00465758037318517
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160047,126,0.00479009978086617
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160047,126,0.00315596777969816
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160047,131,0.00534237359029603
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160047,137,0.00253628335345787
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160047,145,0.00102891619512118
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160047,151,0.00157937806873977
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160048,0,0
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160048,22,0.022784353422817
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160048,25,0.0286632385121005
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160048,29,0.0768974240282872
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160048,34,0.164224948201261
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160048,40,0.216759422710896
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160048,43,0.244598669662923
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160048,47,0.409551827350506
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160048,48,0.430417221371494
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160048,53,0.575173647787512
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160048,57,0.632500487165081
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160048,60,0.640739557274626
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160048,63,0.902654732066998
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160048,66,0.861089731105068
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160048,69,0.908968616023831
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160048,71,0.909337923393479
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160048,78,0.886439379550491
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160048,81,0.901628046850269
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160048,85,0.875752611585945
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160048,88,0.888466761633428
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160048,95,0.904465020576132
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160048,95,0.841219056663501
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160048,103,0.831418328584995
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160048,109,0.822291547958215
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160048,109,0.74706220322887
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160048,117,0.156238841405508
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160048,117,0.109089585311808
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160048,124,0.01688081671415
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160048,126,0.0109444444444444
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160048,126,0.00703846153846154
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160048,126,0.00761427666983222
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160048,126,0.00640091801202912
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160048,131,0.0224987337765116
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160048,137,0.0143133892675009
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160048,145,0.0106076289965179
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160048,151,0.0151950915540217
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160049,0,0
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160049,22,0.0183441875377615
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160049,25,0.0401845160148525
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160049,29,0.062014948870894
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160049,34,0.148962580031229
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160049,40,0.213380130503166
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160049,43,0.236343808882976
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160049,47,0.377444927440939
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160049,48,0.402391348862385
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160049,53,0.516961621352088
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160049,57,0.572213074976895
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160049,60,0.62903241971678
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160049,63,0.856217467051917
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160049,66,0.88086426050617
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160049,69,0.898434213476212
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160049,71,0.891054118255376
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160049,78,0.903740724102359
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160049,81,0.911426056473226
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160049,85,0.896169140665996
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160049,88,0.890417060228381
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160049,95,0.87756871011588
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160049,95,0.882118667496026
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160049,103,0.873522063773636
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160049,109,0.88385657843205
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160049,109,0.87599126356988
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160049,117,0.412637458628025
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160049,117,0.349114198170802
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160049,124,0.0449452277282466
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160049,126,0.0312511998832754
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160049,126,0.0253453744019782
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160049,126,0.0260713837757863
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160049,126,0.0265913331951068
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160049,131,0.0359334643925839
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160049,137,0.0150096138561804
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160049,145,0.00717434208000246
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160049,151,0.0110195270705385
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160050,0,0
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160050,22,0.0185263869572391
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160050,25,0.0398137369259458
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160050,29,0.0616104661081106
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160050,34,0.137510801830992
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160050,40,0.199499299298379
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160050,43,0.236885203246513
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160050,47,0.4173083674684
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160050,48,0.427934459473337
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160050,53,0.555617274979268
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160050,57,0.586638585168349
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160050,60,0.675787783097465
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160050,63,0.779953542502418
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160050,66,0.886701548860533
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160050,69,0.855960191684557
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160050,71,0.811528393429062
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160050,78,0.868960835054436
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160050,81,0.872925833408164
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160050,85,0.867260310968525
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160050,88,0.857665334683004
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160050,95,0.887986330500657
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160050,95,0.843144807984827
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160050,103,0.815064136577986
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160050,109,0.825098742302658
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160050,109,0.704608302924922
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160050,117,0.139928693295455
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160050,117,0.107358189318552
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160050,124,0.059337389148755
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160050,126,0.0515138558954223
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160050,126,0.0474145027034234
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160050,126,0.044226551509264
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160050,126,0.0393708996263915
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160050,131,0.0488238679499425
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160050,137,0.0330905967143865
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160050,145,0.0167365311825675
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160050,151,0.0196785620018667
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160051,0,0
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160051,22,0.0179614554019196
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160051,25,0.0470218808368144
