Trial,DAP,Plot,Row,Range,gid,GC,ph,yield
HARS22_chips,62,82,3,6,W19027-19,81.968,0.899478852748871,352.80575
HARS22_chips,77,82,3,6,W19027-19,99.923,0.45110422372818,352.80575
HARS22_chips,84,82,3,6,W19027-19,100,0.329570084810257,352.80575
HARS22_chips,96,82,3,6,W19027-19,89.199,0.217422127723694,352.80575
HARS22_chips,105,82,3,6,W19027-19,78.956,0.161846876144409,352.80575
HARS22_chips,0,83,2,6,W19023-24,0,0,533.9004
HARS22_chips,28,83,2,6,W19023-24,0,0,533.9004
HARS22_chips,42,83,2,6,W19023-24,23.618,0.0299652758985758,533.9004
HARS22_chips,50,83,2,6,W19023-24,48.632,0.171236947178841,533.9004
HARS22_chips,62,83,2,6,W19023-24,78.684,0.950950264930725,533.9004
HARS22_chips,77,83,2,6,W19023-24,99.931,0.626975297927856,533.9004
HARS22_chips,84,83,2,6,W19023-24,100.028,0.579279482364655,533.9004
HARS22_chips,96,83,2,6,W19023-24,99.578,0.464773327112198,533.9004
HARS22_chips,105,83,2,6,W19023-24,99.863,0.362321704626083,533.9004
HARS22_chips,0,84,1,6,W19026-12,0,0,463.95635
HARS22_chips,28,84,1,6,W19026-12,0,0,463.95635
HARS22_chips,42,84,1,6,W19026-12,7.274,-0.000205866133910604,463.95635
HARS22_chips,50,84,1,6,W19026-12,39.803,0.0271479189395905,463.95635
HARS22_chips,62,84,1,6,W19026-12,82.631,0.84927636384964,463.95635
HARS22_chips,77,84,1,6,W19026-12,99.931,0.541334390640259,463.95635
HARS22_chips,84,84,1,6,W19026-12,100.048,0.465973377227783,463.95635
HARS22_chips,96,84,1,6,W19026-12,99.619,0.378695726394653,463.95635
HARS22_chips,105,84,1,6,W19026-12,97.549,0.285511076450348,463.95635
HARS22_chips,0,85,1,7,MN19AF6866-12,0,0,352.05555
HARS22_chips,28,85,1,7,MN19AF6866-12,0,0,352.05555
HARS22_chips,42,85,1,7,MN19AF6866-12,10.916,0.00356412795372307,352.05555
HARS22_chips,50,85,1,7,MN19AF6866-12,35.802,-0.0017295207362622,352.05555
HARS22_chips,62,85,1,7,MN19AF6866-12,73.52,1.01923203468323,352.05555
HARS22_chips,77,85,1,7,MN19AF6866-12,99.552,0.511611044406891,352.05555
HARS22_chips,84,85,1,7,MN19AF6866-12,100.012,0.419179081916809,352.05555
HARS22_chips,96,85,1,7,MN19AF6866-12,96.683,0.281572371721268,352.05555
HARS22_chips,105,85,1,7,MN19AF6866-12,83.572,0.194879442453384,352.05555
HARS22_chips,0,86,2,7,W19009-22,0,0,639.2793
HARS22_chips,28,86,2,7,W19009-22,0.502,0,639.2793
HARS22_chips,42,86,2,7,W19009-22,18.68,0.0119308391585946,639.2793
HARS22_chips,50,86,2,7,W19009-22,53.165,0.13133393228054,639.2793
HARS22_chips,62,86,2,7,W19009-22,72.589,1.11500120162964,639.2793
HARS22_chips,77,86,2,7,W19009-22,99.952,0.659385025501251,639.2793
HARS22_chips,84,86,2,7,W19009-22,99.892,0.556979179382324,639.2793
HARS22_chips,96,86,2,7,W19009-22,94.904,0.437660276889801,639.2793
HARS22_chips,105,86,2,7,W19009-22,93.446,0.299070835113525,639.2793
HARS22_chips,0,87,3,7,W19026-3,0,0,371.64545
HARS22_chips,28,87,3,7,W19026-3,0,0,371.64545
HARS22_chips,42,87,3,7,W19026-3,5.802,-0.00165061734151095,371.64545
HARS22_chips,50,87,3,7,W19026-3,28,0.0343253873288631,371.64545
HARS22_chips,62,87,3,7,W19026-3,73.964,0.962516903877258,371.64545
HARS22_chips,77,87,3,7,W19026-3,99.883,0.639498472213745,371.64545
HARS22_chips,84,87,3,7,W19026-3,100.04,0.550047934055328,371.64545
HARS22_chips,96,87,3,7,W19026-3,99.88,0.383341938257217,371.64545
HARS22_chips,105,87,3,7,W19026-3,99.94,0.302568554878235,371.64545
HARS22_chips,0,88,4,7,Atlantic,0,0,586.5717
HARS22_chips,28,88,4,7,Atlantic,0,0,586.5717
HARS22_chips,42,88,4,7,Atlantic,25.109,0.0322675928473473,586.5717
HARS22_chips,50,88,4,7,Atlantic,58.738,0.185422942042351,586.5717
HARS22_chips,62,88,4,7,Atlantic,90.135,1.15209865570068,586.5717
HARS22_chips,77,88,4,7,Atlantic,99.972,0.593896150588989,586.5717
HARS22_chips,84,88,4,7,Atlantic,100.036,0.49578008055687,586.5717
HARS22_chips,96,88,4,7,Atlantic,98.862,0.314590096473694,586.5717
HARS22_chips,105,88,4,7,Atlantic,97.509,0.225739136338234,586.5717
HARS22_chips,0,89,5,7,W19007-11,0,0,572.68695
HARS22_chips,28,89,5,7,W19007-11,0,0,572.68695
HARS22_chips,42,89,5,7,W19007-11,20.202,0.0221771243959665,572.68695
HARS22_chips,50,89,5,7,W19007-11,52.163,0.160866677761078,572.68695
HARS22_chips,62,89,5,7,W19007-11,83.285,1.02027142047882,572.68695
HARS22_chips,77,89,5,7,W19007-11,94.756,0.567753255367279,572.68695
HARS22_chips,84,89,5,7,W19007-11,95.366,0.492024838924408,572.68695
HARS22_chips,96,89,5,7,W19007-11,93.035,0.425810158252716,572.68695
HARS22_chips,105,89,5,7,W19007-11,91.078,0.342340379953384,572.68695
HARS22_chips,0,90,6,7,W19023-4,0,0,669.1179
HARS22_chips,28,90,6,7,W19023-4,0,0,669.1179
HARS22_chips,42,90,6,7,W19023-4,15.007,0.0114272255450487,669.1179
HARS22_chips,50,90,6,7,W19023-4,46.545,0.146897703409195,669.1179
HARS22_chips,62,90,6,7,W19023-4,73.342,1.02169024944305,669.1179
HARS22_chips,77,90,6,7,W19023-4,99.944,0.627211451530457,669.1179
HARS22_chips,84,90,6,7,W19023-4,100.012,0.616622626781464,669.1179
HARS22_chips,96,90,6,7,W19023-4,99.917,0.595490276813507,669.1179
HARS22_chips,105,90,6,7,W19023-4,99.738,0.513340651988983,669.1179
HARS22_chips,0,91,7,7,W15200-3,0,0,550.4048
HARS22_chips,28,91,7,7,W15200-3,0,0,550.4048
HARS22_chips,42,91,7,7,W15200-3,25.879,0.0267104264348745,550.4048
HARS22_chips,50,91,7,7,W15200-3,65.599,0.169883921742439,550.4048
HARS22_chips,62,91,7,7,W15200-3,93.895,1.07992589473724,550.4048
HARS22_chips,77,91,7,7,W15200-3,99.98,0.566952884197235,550.4048
HARS22_chips,84,91,7,7,W15200-3,100.032,0.53954154253006,550.4048
HARS22_chips,96,91,7,7,W15200-3,99.979,0.501852452754974,550.4048
HARS22_chips,105,91,7,7,W15200-3,99.488,0.42699721455574,550.4048
HARS22_chips,0,92,8,7,W19012-14,0,0,507.35905
HARS22_chips,28,92,8,7,W19012-14,0,0,507.35905
HARS22_chips,42,92,8,7,W19012-14,16.627,0.0111174564808607,507.35905
HARS22_chips,50,92,8,7,W19012-14,47.675,0.1159657984972,507.35905
HARS22_chips,62,92,8,7,W19012-14,82.767,1.00964653491974,507.35905
HARS22_chips,77,92,8,7,W19012-14,99.939,0.680234372615814,507.35905
HARS22_chips,84,92,8,7,W19012-14,100.02,0.635921001434326,507.35905
HARS22_chips,96,92,8,7,W19012-14,99.822,0.475777685642242,507.35905
HARS22_chips,105,92,8,7,W19012-14,99.452,0.376148849725723,507.35905
HARS22_chips,0,93,9,7,W19012-3,0,0,577.0732
HARS22_chips,28,93,9,7,W19012-3,0,0,577.0732
HARS22_chips,42,93,9,7,W19012-3,14.999,-0.0050817858427763,577.0732
HARS22_chips,50,93,9,7,W19012-3,51.293,0.146865382790565,577.0732
HARS22_chips,62,93,9,7,W19012-3,78.815,0.938456177711487,577.0732
HARS22_chips,77,93,9,7,W19012-3,99.726,0.538003325462341,577.0732
HARS22_chips,84,93,9,7,W19012-3,99.438,0.397577226161957,577.0732
HARS22_chips,96,93,9,7,W19012-3,91.897,0.229617908596992,577.0732
HARS22_chips,105,93,9,7,W19012-3,85.543,0.164562478661537,577.0732
HARS22_chips,0,94,10,7,W19027-33,0,0,537.724
HARS22_chips,28,94,10,7,W19027-33,0,0,537.724
HARS22_chips,42,94,10,7,W19027-33,24.754,0.0267336387187243,537.724
HARS22_chips,50,94,10,7,W19027-33,61.038,0.218842148780823,537.724
HARS22_chips,62,94,10,7,W19027-33,87.616,0.80230325460434,537.724
HARS22_chips,77,94,10,7,W19027-33,95.611,0.342219859361649,537.724
HARS22_chips,84,94,10,7,W19027-33,96.899,0.254925668239594,537.724
HARS22_chips,96,94,10,7,W19027-33,74.656,0.174435719847679,537.724
HARS22_chips,105,94,10,7,W19027-33,47.302,0.116222701966763,537.724
HARS22_chips,0,95,11,7,W19MSU2-9,0,0,547.2951
HARS22_chips,28,95,11,7,W19MSU2-9,0,0,547.2951
HARS22_chips,42,95,11,7,W19MSU2-9,21.106,0.0245448499917984,547.2951
HARS22_chips,50,95,11,7,W19MSU2-9,47.837,0.205850124359131,547.2951
HARS22_chips,62,95,11,7,W19MSU2-9,86.882,0.918635129928589,547.2951
HARS22_chips,77,95,11,7,W19MSU2-9,99.952,0.470148980617523,547.2951
HARS22_chips,84,95,11,7,W19MSU2-9,100.004,0.372812837362289,547.2951
HARS22_chips,96,95,11,7,W19MSU2-9,97.394,0.276201218366623,547.2951
HARS22_chips,105,95,11,7,W19MSU2-9,74.095,0.191509023308754,547.2951
HARS22_chips,0,96,12,7,Lamoka,0,0,625.1344
HARS22_chips,28,96,12,7,Lamoka,0,0,625.1344
HARS22_chips,42,96,12,7,Lamoka,10.624,-0.00133537768851966,625.1344
HARS22_chips,50,96,12,7,Lamoka,43.33,0.0584396794438362,625.1344
HARS22_chips,62,96,12,7,Lamoka,80.311,1.12527191638947,625.1344
HARS22_chips,77,96,12,7,Lamoka,99.96,0.702317535877228,625.1344
HARS22_chips,84,96,12,7,Lamoka,100.036,0.605474352836609,625.1344
HARS22_chips,96,96,12,7,Lamoka,99.305,0.466506332159042,625.1344
HARS22_chips,105,96,12,7,Lamoka,95.571,0.332365751266479,625.1344
HARS22_chips,0,97,13,7,W19008-3,0,0,646.48485
HARS22_chips,28,97,13,7,W19008-3,0,0,646.48485
HARS22_chips,42,97,13,7,W19008-3,19.371,0.0132098942995071,646.48485
HARS22_chips,50,97,13,7,W19008-3,59.322,0.137978553771973,646.48485
HARS22_chips,62,97,13,7,W19008-3,95.919,1.1752701997757,646.48485
HARS22_chips,77,97,13,7,W19008-3,99.939,0.713584363460541,646.48485
HARS22_chips,84,97,13,7,W19008-3,100.012,0.530317485332489,646.48485
HARS22_chips,96,97,13,7,W19008-3,99.979,0.387711733579636,646.48485
HARS22_chips,105,97,13,7,W19008-3,99.609,0.292265802621841,646.48485
HARS22_chips,0,98,14,7,MSGG276-4,0,0,539.3575
HARS22_chips,28,98,14,7,MSGG276-4,0,0,539.3575
HARS22_chips,42,98,14,7,MSGG276-4,13.234,0.0181069765239954,539.3575
HARS22_chips,50,98,14,7,MSGG276-4,47.325,0.0461986213922501,539.3575
HARS22_chips,62,98,14,7,MSGG276-4,88.424,0.936346054077148,539.3575
HARS22_chips,77,98,14,7,MSGG276-4,99.972,0.692776024341583,539.3575
HARS22_chips,84,98,14,7,MSGG276-4,100.012,0.601147711277008,539.3575
HARS22_chips,96,98,14,7,MSGG276-4,99.926,0.47807502746582,539.3575
HARS22_chips,105,98,14,7,MSGG276-4,99.339,0.372231602668762,539.3575
HARS22_chips,0,99,14,8,W17037-3,0,0,642.1591
HARS22_chips,28,99,14,8,W17037-3,0,0,642.1591
HARS22_chips,42,99,14,8,W17037-3,25.262,0.0183105766773224,642.1591
HARS22_chips,50,99,14,8,W17037-3,62.312,0.220974117517471,642.1591
HARS22_chips,62,99,14,8,W17037-3,89.001,1.16152203083038,642.1591
HARS22_chips,77,99,14,8,W17037-3,99.984,0.742835462093353,642.1591
HARS22_chips,84,99,14,8,W17037-3,98.788,0.466916918754578,642.1591
HARS22_chips,96,99,14,8,W17037-3,98.196,0.340800166130066,642.1591
HARS22_chips,105,99,14,8,W17037-3,97.686,0.271929264068604,642.1591
HARS22_chips,0,100,13,8,W19031-12,0,0,555.23875
HARS22_chips,28,100,13,8,W19031-12,0,0,555.23875
HARS22_chips,42,100,13,8,W19031-12,27.486,0.0301240384578705,555.23875
HARS22_chips,50,100,13,8,W19031-12,64.062,0.241800904273987,555.23875
HARS22_chips,62,100,13,8,W19031-12,93.446,1.04056942462921,555.23875
HARS22_chips,77,100,13,8,W19031-12,99.988,0.53629994392395,555.23875
HARS22_chips,84,100,13,8,W19031-12,100,0.397414207458496,555.23875
HARS22_chips,96,100,13,8,W19031-12,99.661,0.275626510381699,555.23875
HARS22_chips,105,100,13,8,W19031-12,98.223,0.19754096865654,555.23875
HARS22_chips,0,101,12,8,W19026-20,0,0,499.91755
HARS22_chips,28,101,12,8,W19026-20,0,0,499.91755
HARS22_chips,42,101,12,8,W19026-20,18.619,0.0151850339025259,499.91755
HARS22_chips,50,101,12,8,W19026-20,47.158,0.17018061876297,499.91755
HARS22_chips,62,101,12,8,W19026-20,84.335,0.922776103019714,499.91755
HARS22_chips,77,101,12,8,W19026-20,99.984,0.472600340843201,499.91755
HARS22_chips,84,101,12,8,W19026-20,100,0.399755954742432,499.91755
HARS22_chips,96,101,12,8,W19026-20,99.938,0.291592597961426,499.91755
HARS22_chips,105,101,12,8,W19026-20,95.695,0.197372183203697,499.91755
HARS22_chips,0,102,11,8,W19031-1,0,0,707.96495
HARS22_chips,28,102,11,8,W19031-1,0.14,0,707.96495
HARS22_chips,42,102,11,8,W19031-1,34.318,0.0726552605628967,707.96495
HARS22_chips,50,102,11,8,W19031-1,69.801,0.295727580785751,707.96495
HARS22_chips,62,102,11,8,W19031-1,96.281,1.13580250740051,707.96495
HARS22_chips,77,102,11,8,W19031-1,99.988,0.593487560749054,707.96495
HARS22_chips,84,102,11,8,W19031-1,100.016,0.511406719684601,707.96495
HARS22_chips,96,102,11,8,W19031-1,98.614,0.370298624038696,707.96495
HARS22_chips,105,102,11,8,W19031-1,94.345,0.242489337921143,707.96495
HARS22_chips,0,103,10,8,W19022-12,0,0,604.395
HARS22_chips,28,103,10,8,W19022-12,0,0,604.395
HARS22_chips,42,103,10,8,W19022-12,22.124,0.026573970913887,604.395
HARS22_chips,50,103,10,8,W19022-12,63.299,0.188738852739334,604.395
HARS22_chips,62,103,10,8,W19022-12,94.296,1.03769111633301,604.395
HARS22_chips,77,103,10,8,W19022-12,99.939,0.616073310375214,604.395
HARS22_chips,84,103,10,8,W19022-12,100.028,0.523141860961914,604.395
HARS22_chips,96,103,10,8,W19022-12,99.975,0.395401865243912,604.395
HARS22_chips,105,103,10,8,W19022-12,99.754,0.254557996988297,604.395
HARS22_chips,0,104,9,8,ND1776-8,0,0,583.7645
HARS22_chips,28,104,9,8,ND1776-8,0,0,583.7645
HARS22_chips,42,104,9,8,ND1776-8,12.874,0.0050251348875463,583.7645
HARS22_chips,50,104,9,8,ND1776-8,47.602,0.124653480947018,583.7645
HARS22_chips,62,104,9,8,ND1776-8,96.58,0.983957469463348,583.7645
HARS22_chips,77,104,9,8,ND1776-8,99.988,0.595724523067474,583.7645
HARS22_chips,84,104,9,8,ND1776-8,100.024,0.439739316701889,583.7645
HARS22_chips,96,104,9,8,ND1776-8,99.016,0.295401781797409,583.7645
HARS22_chips,105,104,9,8,ND1776-8,96.429,0.208227172493935,583.7645
HARS22_chips,0,105,8,8,W19009-25,0,0,614.58925
HARS22_chips,28,105,8,8,W19009-25,0,0,614.58925
HARS22_chips,42,105,8,8,W19009-25,42.052,0.0890460535883904,614.58925
HARS22_chips,50,105,8,8,W19009-25,82.825,0.277792066335678,614.58925
HARS22_chips,62,105,8,8,W19009-25,96.346,1.03368675708771,614.58925
HARS22_chips,77,105,8,8,W19009-25,99.931,0.567588806152344,614.58925
HARS22_chips,84,105,8,8,W19009-25,100,0.457454472780228,614.58925
HARS22_chips,96,105,8,8,W19009-25,99.946,0.304687708616257,614.58925
HARS22_chips,105,105,8,8,W19009-25,99.637,0.226726308465004,614.58925
HARS22_chips,0,106,7,8,W17060-9,0,0,625.83015
HARS22_chips,28,106,7,8,W17060-9,0,0,625.83015
HARS22_chips,42,106,7,8,W17060-9,28.349,0.0296374596655369,625.83015
HARS22_chips,50,106,7,8,W17060-9,70.568,0.246283382177353,625.83015
HARS22_chips,62,106,7,8,W17060-9,98.007,1.16654205322266,625.83015
HARS22_chips,77,106,7,8,W17060-9,99.968,0.673874795436859,625.83015
HARS22_chips,84,106,7,8,W17060-9,100.004,0.531115591526031,625.83015
HARS22_chips,96,106,7,8,W17060-9,99.007,0.371626347303391,625.83015
HARS22_chips,105,106,7,8,W17060-9,94.023,0.271585613489151,625.83015
HARS22_chips,0,107,6,8,MSGG268-4,0,0,580.83025
HARS22_chips,28,107,6,8,MSGG268-4,0,0,580.83025
HARS22_chips,42,107,6,8,MSGG268-4,24.975,0.0214944034814835,580.83025
HARS22_chips,50,107,6,8,MSGG268-4,61.622,0.205329194664955,580.83025
HARS22_chips,62,107,6,8,MSGG268-4,79.266,1.03013241291046,580.83025
HARS22_chips,77,107,6,8,MSGG268-4,99.968,0.589578807353973,580.83025
HARS22_chips,84,107,6,8,MSGG268-4,100.016,0.526807248592377,580.83025
HARS22_chips,96,107,6,8,MSGG268-4,99.979,0.402065426111221,580.83025
HARS22_chips,105,107,6,8,MSGG268-4,99.432,0.286639153957367,580.83025
HARS22_chips,0,108,5,8,W19026-18,0,0,661.22265
HARS22_chips,28,108,5,8,W19026-18,0,0,661.22265
HARS22_chips,42,108,5,8,W19026-18,20,0.017719455063343,661.22265
HARS22_chips,50,108,5,8,W19026-18,56.57,0.184187307953835,661.22265
HARS22_chips,62,108,5,8,W19026-18,89.353,0.997322082519531,661.22265
HARS22_chips,77,108,5,8,W19026-18,99.859,0.499706625938416,661.22265
HARS22_chips,84,108,5,8,W19026-18,100.032,0.444160312414169,661.22265
HARS22_chips,96,108,5,8,W19026-18,99.801,0.363454878330231,661.22265
HARS22_chips,105,108,5,8,W19026-18,97.134,0.257225960493088,661.22265
HARS22_chips,0,109,4,8,W19027-39,0,0,540.07745
HARS22_chips,28,109,4,8,W19027-39,0,0,540.07745
HARS22_chips,42,109,4,8,W19027-39,17.141,0.0131471874192357,540.07745
HARS22_chips,50,109,4,8,W19027-39,55.833,0.153975889086723,540.07745
HARS22_chips,62,109,4,8,W19027-39,93.245,1.04555630683899,540.07745
HARS22_chips,77,109,4,8,W19027-39,99.899,0.46677577495575,540.07745
HARS22_chips,84,109,4,8,W19027-39,100.016,0.39686319231987,540.07745
HARS22_chips,96,109,4,8,W19027-39,97.837,0.279375404119492,540.07745
HARS22_chips,105,109,4,8,W19027-39,80.681,0.17476224899292,540.07745
HARS22_chips,0,110,3,8,W19024-15,0,0,540.2045
HARS22_chips,28,110,3,8,W19024-15,0,0,540.2045
HARS22_chips,42,110,3,8,W19024-15,24.965,0.0323580913245678,540.2045
HARS22_chips,50,110,3,8,W19024-15,59.686,0.200375452637672,540.2045
HARS22_chips,62,110,3,8,W19024-15,88.667,1.04712200164795,540.2045
HARS22_chips,77,110,3,8,W19024-15,99.976,0.533683776855469,540.2045
HARS22_chips,84,110,3,8,W19024-15,100.028,0.492069154977798,540.2045
HARS22_chips,96,110,3,8,W19024-15,99.913,0.397590667009354,540.2045
HARS22_chips,105,110,3,8,W19024-15,96.57,0.238783791661263,540.2045
HARS22_chips,0,111,2,8,ND1741C-5,0,0,598.08485
HARS22_chips,28,111,2,8,ND1741C-5,0.203,0,598.08485
HARS22_chips,42,111,2,8,ND1741C-5,6.485,-0.000273139216005802,598.08485
HARS22_chips,50,111,2,8,ND1741C-5,35.855,0.0881452336907387,598.08485
HARS22_chips,62,111,2,8,ND1741C-5,71.848,0.969259440898895,598.08485
HARS22_chips,77,111,2,8,ND1741C-5,99.988,0.60870349407196,598.08485
HARS22_chips,84,111,2,8,ND1741C-5,100.004,0.517277300357819,598.08485
HARS22_chips,96,111,2,8,ND1741C-5,97.862,0.35260334610939,598.08485
HARS22_chips,105,111,2,8,ND1741C-5,86.618,0.232478559017181,598.08485
HARS22_chips,0,112,1,8,MN19TX18093-1,0,0,808.8124
HARS22_chips,28,112,1,8,MN19TX18093-1,0,0,808.8124
HARS22_chips,42,112,1,8,MN19TX18093-1,34.278,-0.00485709449276328,808.8124
HARS22_chips,50,112,1,8,MN19TX18093-1,65.533,0.213570222258568,808.8124
HARS22_chips,62,112,1,8,MN19TX18093-1,90.566,1.09250116348267,808.8124
HARS22_chips,77,112,1,8,MN19TX18093-1,99.443,0.550684869289398,808.8124
HARS22_chips,84,112,1,8,MN19TX18093-1,99.406,0.477970123291016,808.8124
HARS22_chips,96,112,1,8,MN19TX18093-1,97.39,0.366803199052811,808.8124
HARS22_chips,105,112,1,8,MN19TX18093-1,93.197,0.252097249031067,808.8124
HARS22_chips,0,113,1,9,W19024-17,0,0,614.04475
HARS22_chips,28,113,1,9,W19024-17,0,0,614.04475
HARS22_chips,42,113,1,9,W19024-17,23.986,0.0140366405248642,614.04475
HARS22_chips,50,113,1,9,W19024-17,55.488,0.202250748872757,614.04475
HARS22_chips,62,113,1,9,W19024-17,85.164,1.0897331237793,614.04475
HARS22_chips,77,113,1,9,W19024-17,99.887,0.677653729915619,614.04475
HARS22_chips,84,113,1,9,W19024-17,100.028,0.632096350193024,614.04475
HARS22_chips,96,113,1,9,W19024-17,98.643,0.523721992969513,614.04475
HARS22_chips,105,113,1,9,W19024-17,97.659,0.359340488910675,614.04475
HARS22_chips,0,114,2,9,MSGG863-A2,0,0,812.1762
HARS22_chips,28,114,2,9,MSGG863-A2,0.068,0,812.1762
HARS22_chips,42,114,2,9,MSGG863-A2,24.661,0.0221789889037609,812.1762
HARS22_chips,50,114,2,9,MSGG863-A2,62.081,0.18133407831192,812.1762
HARS22_chips,62,114,2,9,MSGG863-A2,87.006,1.14817333221436,812.1762
HARS22_chips,77,114,2,9,MSGG863-A2,99.964,0.716460764408112,812.1762
HARS22_chips,84,114,2,9,MSGG863-A2,100.04,0.6682488322258,812.1762
HARS22_chips,96,114,2,9,MSGG863-A2,98.747,0.534690320491791,812.1762
HARS22_chips,105,114,2,9,MSGG863-A2,95.236,0.396879255771637,812.1762
HARS22_chips,0,115,3,9,MSGG181-5,0,0,475.87485
HARS22_chips,28,115,3,9,MSGG181-5,0,0,475.87485
HARS22_chips,42,115,3,9,MSGG181-5,30.666,0.0342048592865467,475.87485
HARS22_chips,50,115,3,9,MSGG181-5,70.176,0.217646420001984,475.87485
HARS22_chips,62,115,3,9,MSGG181-5,97.181,1.09046483039856,475.87485
HARS22_chips,77,115,3,9,MSGG181-5,99.98,0.596437513828278,475.87485
HARS22_chips,84,115,3,9,MSGG181-5,100.016,0.532671511173248,475.87485
HARS22_chips,96,115,3,9,MSGG181-5,99.818,0.360509604215622,475.87485
HARS22_chips,105,115,3,9,MSGG181-5,99.218,0.269419193267822,475.87485
HARS22_chips,0,116,4,9,W19013-8,0,0,585.0471
HARS22_chips,28,116,4,9,W19013-8,0,0,585.0471
HARS22_chips,42,116,4,9,W19013-8,23.24,0.0315515585243702,585.0471
HARS22_chips,50,116,4,9,W19013-8,58.828,0.192857936024666,585.0471
HARS22_chips,62,116,4,9,W19013-8,95.198,1.16055452823639,585.0471
HARS22_chips,77,116,4,9,W19013-8,99.935,0.654556691646576,585.0471
HARS22_chips,84,116,4,9,W19013-8,100,0.540090918540955,585.0471
HARS22_chips,96,116,4,9,W19013-8,97.316,0.34988659620285,585.0471
HARS22_chips,105,116,4,9,W19013-8,92.584,0.222975194454193,585.0471
HARS22_chips,0,117,5,9,W19012-12,0,0,463.0065
HARS22_chips,28,117,5,9,W19012-12,0,0,463.0065
HARS22_chips,42,117,5,9,W19012-12,23.613,0.0356159284710884,463.0065
HARS22_chips,50,117,5,9,W19012-12,51.978,0.187314480543137,463.0065
HARS22_chips,62,117,5,9,W19012-12,81.431,0.834396421909332,463.0065
HARS22_chips,77,117,5,9,W19012-12,99.827,0.477734357118607,463.0065
HARS22_chips,84,117,5,9,W19012-12,100.008,0.435155540704727,463.0065
HARS22_chips,96,117,5,9,W19012-12,99.64,0.334166705608368,463.0065
HARS22_chips,105,117,5,9,W19012-12,99.222,0.238526359200478,463.0065
HARS22_chips,0,118,6,9,W19027-7,0,0,657.0542
HARS22_chips,28,118,6,9,W19027-7,0,0,657.0542
HARS22_chips,42,118,6,9,W19027-7,23.857,0.0444961190223694,657.0542
HARS22_chips,50,118,6,9,W19027-7,59.98,0.186312809586525,657.0542
HARS22_chips,62,118,6,9,W19027-7,85.427,0.878346681594849,657.0542
HARS22_chips,77,118,6,9,W19027-7,99.919,0.582512557506561,657.0542
HARS22_chips,84,118,6,9,W19027-7,100,0.460648745298386,657.0542
HARS22_chips,96,118,6,9,W19027-7,98.118,0.354792296886444,657.0542
HARS22_chips,105,118,6,9,W19027-7,93.963,0.26214474439621,657.0542
HARS22_chips,0,119,7,9,W19007-4,0,0,705.5994
HARS22_chips,28,119,7,9,W19007-4,0,0,705.5994
HARS22_chips,42,119,7,9,W19007-4,13.618,0.0169149544090033,705.5994
HARS22_chips,50,119,7,9,W19007-4,45.12,0.101170606911182,705.5994
HARS22_chips,62,119,7,9,W19007-4,86.689,1.01762461662292,705.5994
HARS22_chips,77,119,7,9,W19007-4,99.77,0.634962141513824,705.5994
HARS22_chips,84,119,7,9,W19007-4,100.024,0.584215402603149,705.5994
HARS22_chips,96,119,7,9,W19007-4,99.653,0.50634890794754,705.5994
HARS22_chips,105,119,7,9,W19007-4,98.448,0.370410621166229,705.5994
HARS22_chips,0,120,8,9,W19020-20,0,0,558.1851
HARS22_chips,28,120,8,9,W19020-20,0,0,558.1851
HARS22_chips,42,120,8,9,W19020-20,17.748,0.0129600064828992,558.1851
HARS22_chips,50,120,8,9,W19020-20,52.012,0.103692896664143,558.1851
HARS22_chips,62,120,8,9,W19020-20,74.516,0.749719083309174,558.1851
HARS22_chips,77,120,8,9,W19020-20,99.903,0.60469776391983,558.1851
HARS22_chips,84,120,8,9,W19020-20,100.02,0.539697527885437,558.1851
HARS22_chips,96,120,8,9,W19020-20,99.599,0.354530721902847,558.1851
HARS22_chips,105,120,8,9,W19020-20,97.739,0.245540976524353,558.1851
HARS22_chips,0,121,9,9,W17043-37,0,0,716.04775
HARS22_chips,28,121,9,9,W17043-37,0,0,716.04775
HARS22_chips,42,121,9,9,W17043-37,17.782,0.00699610356241465,716.04775
HARS22_chips,50,121,9,9,W17043-37,52.633,0.105955265462399,716.04775
HARS22_chips,62,121,9,9,W17043-37,85.519,0.979425191879272,716.04775
HARS22_chips,77,121,9,9,W17043-37,99.984,0.633549869060516,716.04775
HARS22_chips,84,121,9,9,W17043-37,100.008,0.495247781276703,716.04775
HARS22_chips,96,121,9,9,W17043-37,99.024,0.279428988695145,716.04775
HARS22_chips,105,121,9,9,W17043-37,97.324,0.20747347176075,716.04775
HARS22_chips,0,122,10,9,W19022-18,0,0,638.2145
HARS22_chips,28,122,10,9,W19022-18,0,0,638.2145
HARS22_chips,42,122,10,9,W19022-18,21.642,0.0209443029016256,638.2145
HARS22_chips,50,122,10,9,W19022-18,58.35,0.14312469959259,638.2145
HARS22_chips,62,122,10,9,W19022-18,92.054,0.931029796600342,638.2145
HARS22_chips,77,122,10,9,W19022-18,99.976,0.589070796966553,638.2145
HARS22_chips,84,122,10,9,W19022-18,100,0.471163392066956,638.2145
HARS22_chips,96,122,10,9,W19022-18,98.933,0.315716773271561,638.2145
HARS22_chips,105,122,10,9,W19022-18,84.929,0.228034362196922,638.2145
HARS22_chips,0,123,11,9,W19030-1,0,0,654.5495
HARS22_chips,28,123,11,9,W19030-1,0,0,654.5495
HARS22_chips,42,123,11,9,W19030-1,15.781,0.0130168730393052,654.5495
HARS22_chips,50,123,11,9,W19030-1,48.216,0.0998571440577507,654.5495
