trial,year,loc,DAP,Plot,Row,Range,gid,Canopy,GLI
HARS20_chips,2020,HARS,36,178,10,13,W17042-3,2.098,-0.0080158906057477
HARS20_chips,2020,HARS,42,178,10,13,W17042-3,16.548,0.0367480851709843
HARS20_chips,2020,HARS,56,178,10,13,W17042-3,60.874,0.200831860303879
HARS20_chips,2020,HARS,76,178,10,13,W17042-3,100,0.348354429006577
HARS20_chips,2020,HARS,92,178,10,13,W17042-3,100,0.309570014476776
HARS20_chips,2020,HARS,100,178,10,13,W17042-3,100,0.246246844530106
HARS20_chips,2020,HARS,0,179,11,13,W17039-28,0,0
HARS20_chips,2020,HARS,29,179,11,13,W17039-28,0,-0.00416736118495464
HARS20_chips,2020,HARS,36,179,11,13,W17039-28,0.182,-0.0109490407630801
HARS20_chips,2020,HARS,42,179,11,13,W17039-28,11.961,0.0273650232702494
HARS20_chips,2020,HARS,56,179,11,13,W17039-28,67.538,0.234864324331284
HARS20_chips,2020,HARS,76,179,11,13,W17039-28,100,0.356368631124496
HARS20_chips,2020,HARS,92,179,11,13,W17039-28,100,0.319244712591171
HARS20_chips,2020,HARS,100,179,11,13,W17039-28,100,0.250672578811646
HARS20_chips,2020,HARS,0,18,4,2,W17044-9,0,0
HARS20_chips,2020,HARS,29,18,4,2,W17044-9,0,0.000873161829076707
HARS20_chips,2020,HARS,36,18,4,2,W17044-9,7.679,0.0132207470014691
HARS20_chips,2020,HARS,42,18,4,2,W17044-9,36.218,0.0890766382217407
HARS20_chips,2020,HARS,56,18,4,2,W17044-9,90.008,0.300788670778275
HARS20_chips,2020,HARS,76,18,4,2,W17044-9,100,0.369769215583801
HARS20_chips,2020,HARS,92,18,4,2,W17044-9,100,0.262604624032974
HARS20_chips,2020,HARS,100,18,4,2,W17044-9,100,0.121904477477074
HARS20_chips,2020,HARS,0,180,12,13,W17037-87,0,0
HARS20_chips,2020,HARS,29,180,12,13,W17037-87,0,-0.00457164971157908
HARS20_chips,2020,HARS,36,180,12,13,W17037-87,2.426,-0.00113237497862428
HARS20_chips,2020,HARS,42,180,12,13,W17037-87,27.493,0.0696732699871063
HARS20_chips,2020,HARS,56,180,12,13,W17037-87,86.154,0.327828466892242
HARS20_chips,2020,HARS,76,180,12,13,W17037-87,100,0.358263671398163
HARS20_chips,2020,HARS,92,180,12,13,W17037-87,100.021,0.293848484754562
HARS20_chips,2020,HARS,100,180,12,13,W17037-87,100.021,0.223893210291862
HARS20_chips,2020,HARS,0,181,13,13,W17062-10,0,0
HARS20_chips,2020,HARS,29,181,13,13,W17062-10,0,-0.00465644244104624
HARS20_chips,2020,HARS,36,181,13,13,W17062-10,2.185,-0.00345310778357089
HARS20_chips,2020,HARS,42,181,13,13,W17062-10,22.075,0.0546937845647335
HARS20_chips,2020,HARS,56,181,13,13,W17062-10,69.26,0.237404495477676
HARS20_chips,2020,HARS,76,181,13,13,W17062-10,100,0.354839116334915
HARS20_chips,2020,HARS,92,181,13,13,W17062-10,100,0.286275297403336
HARS20_chips,2020,HARS,100,181,13,13,W17062-10,100,0.178747266530991
HARS20_chips,2020,HARS,0,182,14,13,W17064-20,0,0
HARS20_chips,2020,HARS,29,182,14,13,W17064-20,0,-0.00524183921515942
HARS20_chips,2020,HARS,36,182,14,13,W17064-20,4.328,-0.00280635734088719
HARS20_chips,2020,HARS,42,182,14,13,W17064-20,27.329,0.0688397213816643
HARS20_chips,2020,HARS,56,182,14,13,W17064-20,66.251,0.217518955469131
HARS20_chips,2020,HARS,76,182,14,13,W17064-20,100,0.358527958393097
HARS20_chips,2020,HARS,92,182,14,13,W17064-20,100,0.35652294754982
HARS20_chips,2020,HARS,100,182,14,13,W17064-20,100,0.309745579957962
HARS20_chips,2020,HARS,0,183,1,14,W17037-2,0,0
HARS20_chips,2020,HARS,29,183,1,14,W17037-2,0,-0.00170933245681226
HARS20_chips,2020,HARS,36,183,1,14,W17037-2,2.963,0.00166632328182459
HARS20_chips,2020,HARS,42,183,1,14,W17037-2,32.423,0.0789894983172417
HARS20_chips,2020,HARS,56,183,1,14,W17037-2,78.839,0.224507942795753
HARS20_chips,2020,HARS,76,183,1,14,W17037-2,100,0.348180383443832
HARS20_chips,2020,HARS,92,183,1,14,W17037-2,100,0.276923716068268
HARS20_chips,2020,HARS,100,183,1,14,W17037-2,100,0.156656950712204
HARS20_chips,2020,HARS,0,184,2,14,W17039-24,0,0
HARS20_chips,2020,HARS,29,184,2,14,W17039-24,0,-0.00616479851305485
HARS20_chips,2020,HARS,36,184,2,14,W17039-24,2.585,-0.0041459477506578
HARS20_chips,2020,HARS,42,184,2,14,W17039-24,23.615,0.0522687993943691
HARS20_chips,2020,HARS,56,184,2,14,W17039-24,77.057,0.217903420329094
HARS20_chips,2020,HARS,76,184,2,14,W17039-24,100,0.348149329423904
HARS20_chips,2020,HARS,92,184,2,14,W17039-24,100,0.308872044086456
HARS20_chips,2020,HARS,100,184,2,14,W17039-24,100,0.238220781087875
HARS20_chips,2020,HARS,0,185,3,14,W17057-8,0,0
HARS20_chips,2020,HARS,29,185,3,14,W17057-8,0,-0.00199623382650316
HARS20_chips,2020,HARS,36,185,3,14,W17057-8,7.394,0.0116242915391922
HARS20_chips,2020,HARS,42,185,3,14,W17057-8,34.767,0.0885923430323601
HARS20_chips,2020,HARS,56,185,3,14,W17057-8,89.264,0.276875346899033
HARS20_chips,2020,HARS,76,185,3,14,W17057-8,100,0.392003655433655
HARS20_chips,2020,HARS,92,185,3,14,W17057-8,100,0.342449992895126
HARS20_chips,2020,HARS,100,185,3,14,W17057-8,100,0.287660360336304
HARS20_chips,2020,HARS,0,186,4,14,Atlantic,0,0
HARS20_chips,2020,HARS,29,186,4,14,Atlantic,0,-0.00312560051679611
HARS20_chips,2020,HARS,36,186,4,14,Atlantic,2.243,-0.00281914183869958
HARS20_chips,2020,HARS,42,186,4,14,Atlantic,21.141,0.0490793325006962
HARS20_chips,2020,HARS,56,186,4,14,Atlantic,80.051,0.244909390807152
HARS20_chips,2020,HARS,76,186,4,14,Atlantic,100,0.3693026304245
HARS20_chips,2020,HARS,92,186,4,14,Atlantic,100,0.321239113807678
HARS20_chips,2020,HARS,100,186,4,14,Atlantic,100,0.268448501825333
HARS20_chips,2020,HARS,0,187,5,14,Hodag,0,0
HARS20_chips,2020,HARS,29,187,5,14,Hodag,0,-0.00199523661285639
HARS20_chips,2020,HARS,36,187,5,14,Hodag,2.266,0.000209189485758543
HARS20_chips,2020,HARS,42,187,5,14,Hodag,24.204,0.0588349439203739
HARS20_chips,2020,HARS,56,187,5,14,Hodag,84.669,0.254087001085281
HARS20_chips,2020,HARS,76,187,5,14,Hodag,100,0.381059110164642
HARS20_chips,2020,HARS,92,187,5,14,Hodag,100,0.339337706565857
HARS20_chips,2020,HARS,100,187,5,14,Hodag,100,0.292982131242752
HARS20_chips,2020,HARS,0,188,6,14,Lamoka,0,0
HARS20_chips,2020,HARS,29,188,6,14,Lamoka,0,-0.00214850553311408
HARS20_chips,2020,HARS,36,188,6,14,Lamoka,0.627,-0.00640905182808638
HARS20_chips,2020,HARS,42,188,6,14,Lamoka,21.681,0.0492297224700451
HARS20_chips,2020,HARS,56,188,6,14,Lamoka,79.433,0.24252849817276
HARS20_chips,2020,HARS,76,188,6,14,Lamoka,100,0.382015734910965
HARS20_chips,2020,HARS,92,188,6,14,Lamoka,100,0.328993082046509
HARS20_chips,2020,HARS,100,188,6,14,Lamoka,100,0.224525719881058
HARS20_chips,2020,HARS,0,189,7,14,Snowden,0,0
HARS20_chips,2020,HARS,29,189,7,14,Snowden,0,-0.00233031320385635
HARS20_chips,2020,HARS,36,189,7,14,Snowden,0.911,-0.000966726045589894
HARS20_chips,2020,HARS,42,189,7,14,Snowden,18.09,0.0418580211699009
HARS20_chips,2020,HARS,56,189,7,14,Snowden,67.394,0.201578930020332
HARS20_chips,2020,HARS,76,189,7,14,Snowden,99.864,0.381104052066803
HARS20_chips,2020,HARS,92,189,7,14,Snowden,99.864,0.304655164480209
HARS20_chips,2020,HARS,100,189,7,14,Snowden,99.864,0.203776240348816
HARS20_chips,2020,HARS,0,19,5,2,W17055-4,0,0
HARS20_chips,2020,HARS,29,19,5,2,W17055-4,0,0.00419052131474018
HARS20_chips,2020,HARS,36,19,5,2,W17055-4,0.175,-0.00189599941950291
HARS20_chips,2020,HARS,42,19,5,2,W17055-4,11.299,0.0232374388724566
HARS20_chips,2020,HARS,56,19,5,2,W17055-4,56.185,0.180021345615387
HARS20_chips,2020,HARS,76,19,5,2,W17055-4,99.992,0.36644321680069
HARS20_chips,2020,HARS,92,19,5,2,W17055-4,99.992,0.296935617923737
HARS20_chips,2020,HARS,100,19,5,2,W17055-4,99.992,0.228825181722641
HARS20_chips,2020,HARS,0,190,8,14,W16091-5,0,0
HARS20_chips,2020,HARS,29,190,8,14,W16091-5,0,-0.00358948903158307
HARS20_chips,2020,HARS,36,190,8,14,W16091-5,4.034,0.0014813564484939
HARS20_chips,2020,HARS,42,190,8,14,W16091-5,28.043,0.0694423392415047
HARS20_chips,2020,HARS,56,190,8,14,W16091-5,79.826,0.251637578010559
HARS20_chips,2020,HARS,76,190,8,14,W16091-5,100,0.379553258419037
HARS20_chips,2020,HARS,92,190,8,14,W16091-5,100,0.330293446779251
HARS20_chips,2020,HARS,100,190,8,14,W16091-5,100,0.227895095944405
HARS20_chips,2020,HARS,0,191,9,14,W16105-1,0,0
HARS20_chips,2020,HARS,29,191,9,14,W16105-1,0,-0.00373294646851718
HARS20_chips,2020,HARS,36,191,9,14,W16105-1,13.857,0.025666568428278
HARS20_chips,2020,HARS,42,191,9,14,W16105-1,43.077,0.118360072374344
HARS20_chips,2020,HARS,56,191,9,14,W16105-1,96.72,0.331993341445923
HARS20_chips,2020,HARS,76,191,9,14,W16105-1,100,0.371670603752136
HARS20_chips,2020,HARS,92,191,9,14,W16105-1,100,0.298673957586288
HARS20_chips,2020,HARS,100,191,9,14,W16105-1,100,0.177377104759216
HARS20_chips,2020,HARS,0,192,10,14,W16130-15,0,0
HARS20_chips,2020,HARS,29,192,10,14,W16130-15,0,-0.00332269025966525
HARS20_chips,2020,HARS,36,192,10,14,W16130-15,9.442,0.0109322713688016
HARS20_chips,2020,HARS,42,192,10,14,W16130-15,37.992,0.100872419774532
HARS20_chips,2020,HARS,56,192,10,14,W16130-15,95.031,0.329453259706497
HARS20_chips,2020,HARS,76,192,10,14,W16130-15,100,0.371383458375931
HARS20_chips,2020,HARS,92,192,10,14,W16130-15,100,0.309689372777939
HARS20_chips,2020,HARS,100,192,10,14,W16130-15,100,0.220133379101753
HARS20_chips,2020,HARS,0,193,11,14,W16130-70,0,0
HARS20_chips,2020,HARS,29,193,11,14,W16130-70,0,-0.00451446976512671
HARS20_chips,2020,HARS,36,193,11,14,W16130-70,0.866,-0.00848214887082577
HARS20_chips,2020,HARS,42,193,11,14,W16130-70,17.948,0.0393616333603859
HARS20_chips,2020,HARS,56,193,11,14,W16130-70,73.357,0.246007442474365
HARS20_chips,2020,HARS,76,193,11,14,W16130-70,100,0.369689166545868
HARS20_chips,2020,HARS,92,193,11,14,W16130-70,100,0.308760076761246
HARS20_chips,2020,HARS,100,193,11,14,W16130-70,100,0.223321557044983
HARS20_chips,2020,HARS,0,194,12,14,W16133-35,0,0
HARS20_chips,2020,HARS,29,194,12,14,W16133-35,0,-0.0040316004306078
HARS20_chips,2020,HARS,36,194,12,14,W16133-35,5.42,0.00570973288267851
HARS20_chips,2020,HARS,42,194,12,14,W16133-35,32.83,0.0807608142495155
HARS20_chips,2020,HARS,56,194,12,14,W16133-35,95.062,0.325930416584015
HARS20_chips,2020,HARS,76,194,12,14,W16133-35,100,0.377228617668152
HARS20_chips,2020,HARS,92,194,12,14,W16133-35,100,0.357360601425171
HARS20_chips,2020,HARS,100,194,12,14,W16133-35,100,0.248361796140671
HARS20_chips,2020,HARS,0,195,13,14,W16219-8,0,0
HARS20_chips,2020,HARS,29,195,13,14,W16219-8,0,-0.0040104310028255
HARS20_chips,2020,HARS,36,195,13,14,W16219-8,0,-0.0110755283385515
HARS20_chips,2020,HARS,42,195,13,14,W16219-8,14.089,0.0271174404770136
HARS20_chips,2020,HARS,56,195,13,14,W16219-8,75.512,0.224423572421074
HARS20_chips,2020,HARS,76,195,13,14,W16219-8,100,0.32514563202858
HARS20_chips,2020,HARS,92,195,13,14,W16219-8,100,0.320620656013489
HARS20_chips,2020,HARS,100,195,13,14,W16219-8,100,0.255919843912125
HARS20_chips,2020,HARS,0,196,14,14,W16NYS2-4,0,0
HARS20_chips,2020,HARS,29,196,14,14,W16NYS2-4,0,-0.00491043459624052
HARS20_chips,2020,HARS,36,196,14,14,W16NYS2-4,0.277,-0.0169182680547237
HARS20_chips,2020,HARS,42,196,14,14,W16NYS2-4,1.688,-0.00145548151340336
HARS20_chips,2020,HARS,56,196,14,14,W16NYS2-4,34.044,0.0979336798191071
HARS20_chips,2020,HARS,76,196,14,14,W16NYS2-4,97.247,0.269002586603165
HARS20_chips,2020,HARS,92,196,14,14,W16NYS2-4,97.247,0.278383910655975
HARS20_chips,2020,HARS,100,196,14,14,W16NYS2-4,97.247,0.219295233488083
HARS20_chips,2020,HARS,0,2,2,1,W17066-22,0,0
HARS20_chips,2020,HARS,29,2,2,1,W17066-22,0,0.000199197049369104
HARS20_chips,2020,HARS,36,2,2,1,W17066-22,4.696,0.00364194554276764
HARS20_chips,2020,HARS,42,2,2,1,W17066-22,24.583,0.0540470071136951
HARS20_chips,2020,HARS,56,2,2,1,W17066-22,80.99,0.259656131267548
HARS20_chips,2020,HARS,76,2,2,1,W17066-22,100,0.363407582044601
HARS20_chips,2020,HARS,92,2,2,1,W17066-22,100,0.293536186218262
HARS20_chips,2020,HARS,100,2,2,1,W17066-22,100,0.240195363759995
HARS20_chips,2020,HARS,0,20,6,2,W17067-7,0,0
HARS20_chips,2020,HARS,29,20,6,2,W17067-7,0,0.0012531589018181
HARS20_chips,2020,HARS,36,20,6,2,W17067-7,5.421,0.00281334831379354
HARS20_chips,2020,HARS,42,20,6,2,W17067-7,30.002,0.0673622339963913
HARS20_chips,2020,HARS,56,20,6,2,W17067-7,83.342,0.25203338265419
HARS20_chips,2020,HARS,76,20,6,2,W17067-7,100,0.362477004528046
HARS20_chips,2020,HARS,92,20,6,2,W17067-7,100,0.326949089765549
HARS20_chips,2020,HARS,100,20,6,2,W17067-7,100,0.292561173439026
HARS20_chips,2020,HARS,0,21,7,2,W17037-43,0,0
HARS20_chips,2020,HARS,29,21,7,2,W17037-43,0,0.00356931565329432
HARS20_chips,2020,HARS,36,21,7,2,W17037-43,0.328,-0.00242008036002517
HARS20_chips,2020,HARS,42,21,7,2,W17037-43,17.744,0.0412827841937542
HARS20_chips,2020,HARS,56,21,7,2,W17037-43,75.266,0.241615161299706
HARS20_chips,2020,HARS,76,21,7,2,W17037-43,99.917,0.374330848455429
HARS20_chips,2020,HARS,92,21,7,2,W17037-43,99.917,0.29379478096962
HARS20_chips,2020,HARS,100,21,7,2,W17037-43,99.917,0.221963956952095
HARS20_chips,2020,HARS,0,22,8,2,W17047-5,0,0
HARS20_chips,2020,HARS,29,22,8,2,W17047-5,0,0.00232128845527768
HARS20_chips,2020,HARS,36,22,8,2,W17047-5,0.495,-0.00801136903464794
HARS20_chips,2020,HARS,42,22,8,2,W17047-5,7.03,0.0115301078185439
HARS20_chips,2020,HARS,56,22,8,2,W17047-5,46.375,0.122413724660873
HARS20_chips,2020,HARS,76,22,8,2,W17047-5,98.609,0.313743829727173
HARS20_chips,2020,HARS,92,22,8,2,W17047-5,98.837,0.288779377937317
HARS20_chips,2020,HARS,100,22,8,2,W17047-5,98.837,0.232841297984123
HARS20_chips,2020,HARS,0,23,9,2,W17060-24,0,0
HARS20_chips,2020,HARS,29,23,9,2,W17060-24,0,0.00256880628876388
HARS20_chips,2020,HARS,36,23,9,2,W17060-24,0.036,-0.00622137682512403
HARS20_chips,2020,HARS,42,23,9,2,W17060-24,11.31,0.0221487041562796
HARS20_chips,2020,HARS,56,23,9,2,W17060-24,63.887,0.185297325253487
HARS20_chips,2020,HARS,76,23,9,2,W17060-24,100,0.347490102052689
HARS20_chips,2020,HARS,92,23,9,2,W17060-24,100,0.304488599300385
HARS20_chips,2020,HARS,100,23,9,2,W17060-24,100,0.279234379529953
HARS20_chips,2020,HARS,0,24,10,2,W17049-10,0,0
HARS20_chips,2020,HARS,29,24,10,2,W17049-10,0,0.00302008865401149
HARS20_chips,2020,HARS,36,24,10,2,W17049-10,0.546,-0.00834231451153755
HARS20_chips,2020,HARS,42,24,10,2,W17049-10,22.35,0.0457813292741776
HARS20_chips,2020,HARS,56,24,10,2,W17049-10,80.85,0.219247072935104
HARS20_chips,2020,HARS,76,24,10,2,W17049-10,100,0.348454475402832
HARS20_chips,2020,HARS,92,24,10,2,W17049-10,100,0.318025022745132
HARS20_chips,2020,HARS,100,24,10,2,W17049-10,100,0.259376436471939
HARS20_chips,2020,HARS,0,25,11,2,W17060-27,0,0
HARS20_chips,2020,HARS,29,25,11,2,W17060-27,0,0.00371559849008918
HARS20_chips,2020,HARS,36,25,11,2,W17060-27,0.16,-0.00705769611522555
HARS20_chips,2020,HARS,42,25,11,2,W17060-27,11.656,0.0224554687738419
HARS20_chips,2020,HARS,56,25,11,2,W17060-27,59.389,0.156068697571754
HARS20_chips,2020,HARS,76,25,11,2,W17060-27,100,0.304981023073196
HARS20_chips,2020,HARS,92,25,11,2,W17060-27,100,0.29031029343605
HARS20_chips,2020,HARS,100,25,11,2,W17060-27,100,0.254582166671753
HARS20_chips,2020,HARS,0,26,12,2,W17AF6685-2,0,0
HARS20_chips,2020,HARS,29,26,12,2,W17AF6685-2,0,0.00370523030869663
HARS20_chips,2020,HARS,36,26,12,2,W17AF6685-2,4.703,0.00152589147910476
HARS20_chips,2020,HARS,42,26,12,2,W17AF6685-2,31.595,0.0774546787142754
HARS20_chips,2020,HARS,56,26,12,2,W17AF6685-2,78.869,0.224488347768784
HARS20_chips,2020,HARS,76,26,12,2,W17AF6685-2,100,0.362960904836655
HARS20_chips,2020,HARS,92,26,12,2,W17AF6685-2,100,0.325072705745697
HARS20_chips,2020,HARS,100,26,12,2,W17AF6685-2,100,0.244740724563599
HARS20_chips,2020,HARS,0,27,13,2,Hodag,0,0
HARS20_chips,2020,HARS,29,27,13,2,Hodag,0,0.00428386870771646
HARS20_chips,2020,HARS,36,27,13,2,Hodag,2.287,-0.00263034575618804
HARS20_chips,2020,HARS,42,27,13,2,Hodag,19.627,0.0462463460862637
HARS20_chips,2020,HARS,56,27,13,2,Hodag,81.997,0.244016587734222
HARS20_chips,2020,HARS,76,27,13,2,Hodag,100,0.360880583524704
HARS20_chips,2020,HARS,92,27,13,2,Hodag,100.027,0.348617970943451
HARS20_chips,2020,HARS,100,27,13,2,Hodag,100.027,0.31338769197464
HARS20_chips,2020,HARS,0,28,14,2,W16219-8,0,0
HARS20_chips,2020,HARS,29,28,14,2,W16219-8,0,0.00479696365073323
HARS20_chips,2020,HARS,36,28,14,2,W16219-8,0.481,-0.0113310804590583
HARS20_chips,2020,HARS,42,28,14,2,W16219-8,15.028,0.0286470074206591
HARS20_chips,2020,HARS,56,28,14,2,W16219-8,73.553,0.193725854158401
HARS20_chips,2020,HARS,76,28,14,2,W16219-8,99.94,0.323104470968246
HARS20_chips,2020,HARS,92,28,14,2,W16219-8,99.94,0.336125254631042
HARS20_chips,2020,HARS,100,28,14,2,W16219-8,99.94,0.319884836673737
HARS20_chips,2020,HARS,0,29,1,3,W17064-7,0,0
HARS20_chips,2020,HARS,29,29,1,3,W17064-7,0,0.00301442295312881
HARS20_chips,2020,HARS,36,29,1,3,W17064-7,3.095,-0.00026085798162967
HARS20_chips,2020,HARS,42,29,1,3,W17064-7,20.342,0.0461159460246563
HARS20_chips,2020,HARS,56,29,1,3,W17064-7,69.383,0.221659868955612
HARS20_chips,2020,HARS,76,29,1,3,W17064-7,100,0.378847777843475
HARS20_chips,2020,HARS,92,29,1,3,W17064-7,100,0.284096032381058
HARS20_chips,2020,HARS,100,29,1,3,W17064-7,100,0.131925135850906
HARS20_chips,2020,HARS,0,3,3,1,W16091-5,0,0
HARS20_chips,2020,HARS,29,3,3,1,W16091-5,0,0.00289689190685749
HARS20_chips,2020,HARS,36,3,3,1,W16091-5,9.696,0.0207815263420343
HARS20_chips,2020,HARS,42,3,3,1,W16091-5,29.889,0.074697844684124
HARS20_chips,2020,HARS,56,3,3,1,W16091-5,85.129,0.283517509698868
HARS20_chips,2020,HARS,76,3,3,1,W16091-5,100,0.385621041059494
HARS20_chips,2020,HARS,92,3,3,1,W16091-5,100.014,0.312583297491074
HARS20_chips,2020,HARS,100,3,3,1,W16091-5,100.014,0.243115246295929
HARS20_chips,2020,HARS,0,30,2,3,W17064-25,0,0
HARS20_chips,2020,HARS,29,30,2,3,W17064-25,0,-0.000158525988808833
HARS20_chips,2020,HARS,36,30,2,3,W17064-25,0.503,-0.0163462031632662
HARS20_chips,2020,HARS,42,30,2,3,W17064-25,21.539,0.0476903952658176
HARS20_chips,2020,HARS,56,30,2,3,W17064-25,70.598,0.228874683380127
HARS20_chips,2020,HARS,76,30,2,3,W17064-25,100,0.377825736999512
HARS20_chips,2020,HARS,92,30,2,3,W17064-25,100,0.31894114613533
HARS20_chips,2020,HARS,100,30,2,3,W17064-25,100,0.223522633314133
HARS20_chips,2020,HARS,0,31,3,3,Lamoka,0,0
HARS20_chips,2020,HARS,29,31,3,3,Lamoka,0,0.00230694585479796
HARS20_chips,2020,HARS,36,31,3,3,Lamoka,0.371,-0.00867647398263216
HARS20_chips,2020,HARS,42,31,3,3,Lamoka,16.796,0.0365525558590889
HARS20_chips,2020,HARS,56,31,3,3,Lamoka,76.331,0.262164860963821
HARS20_chips,2020,HARS,76,31,3,3,Lamoka,100,0.38458263874054
HARS20_chips,2020,HARS,92,31,3,3,Lamoka,100,0.321651756763458
HARS20_chips,2020,HARS,100,31,3,3,Lamoka,100,0.223180949687958
HARS20_chips,2020,HARS,0,32,4,3,W17037-49,0,0
HARS20_chips,2020,HARS,29,32,4,3,W17037-49,0,0.000231615296797827
HARS20_chips,2020,HARS,36,32,4,3,W17037-49,0,-0.0155671490356326
HARS20_chips,2020,HARS,42,32,4,3,W17037-49,8.267,0.0181396771222353
HARS20_chips,2020,HARS,56,32,4,3,W17037-49,62.494,0.196542575955391
HARS20_chips,2020,HARS,76,32,4,3,W17037-49,100,0.351988047361374
HARS20_chips,2020,HARS,92,32,4,3,W17037-49,100,0.297468811273575
HARS20_chips,2020,HARS,100,32,4,3,W17037-49,100,0.206412643194199
HARS20_chips,2020,HARS,0,33,5,3,W17052-15,0,0
HARS20_chips,2020,HARS,29,33,5,3,W17052-15,0,0.00328537286259234
HARS20_chips,2020,HARS,36,33,5,3,W17052-15,1.26,-0.00561954453587532
HARS20_chips,2020,HARS,42,33,5,3,W17052-15,20.213,0.043997760862112
HARS20_chips,2020,HARS,56,33,5,3,W17052-15,71.257,0.207489773631096
HARS20_chips,2020,HARS,76,33,5,3,W17052-15,100,0.395974665880203
HARS20_chips,2020,HARS,92,33,5,3,W17052-15,100.027,0.340685099363327
HARS20_chips,2020,HARS,100,33,5,3,W17052-15,100.027,0.247342318296432
HARS20_chips,2020,HARS,0,34,6,3,W17066-1,0,0
HARS20_chips,2020,HARS,29,34,6,3,W17066-1,0,0.0014391599688679
HARS20_chips,2020,HARS,36,34,6,3,W17066-1,1.318,-0.0155662111938
HARS20_chips,2020,HARS,42,34,6,3,W17066-1,21.806,0.0453528501093388
HARS20_chips,2020,HARS,56,34,6,3,W17066-1,73.687,0.195610463619232
HARS20_chips,2020,HARS,76,34,6,3,W17066-1,100,0.374465197324753
HARS20_chips,2020,HARS,92,34,6,3,W17066-1,100,0.340073049068451
HARS20_chips,2020,HARS,100,34,6,3,W17066-1,100,0.290721386671066
HARS20_chips,2020,HARS,0,35,7,3,W17037-11,0,0
HARS20_chips,2020,HARS,29,35,7,3,W17037-11,0,0.00105366634670645
HARS20_chips,2020,HARS,36,35,7,3,W17037-11,0,-0.0126131745055318
HARS20_chips,2020,HARS,42,35,7,3,W17037-11,1.377,-0.000229629149544053
HARS20_chips,2020,HARS,56,35,7,3,W17037-11,40.79,0.112690806388855
HARS20_chips,2020,HARS,76,35,7,3,W17037-11,99.962,0.365527451038361
HARS20_chips,2020,HARS,92,35,7,3,W17037-11,100,0.362691432237625
HARS20_chips,2020,HARS,100,35,7,3,W17037-11,100,0.301578760147095
HARS20_chips,2020,HARS,0,36,8,3,W17037-41,0,0
HARS20_chips,2020,HARS,29,36,8,3,W17037-41,0,0.000508360913954675
HARS20_chips,2020,HARS,36,36,8,3,W17037-41,3.839,-0.00505620939657092
HARS20_chips,2020,HARS,42,36,8,3,W17037-41,29.747,0.0722656399011612
HARS20_chips,2020,HARS,56,36,8,3,W17037-41,88.323,0.27172526717186
HARS20_chips,2020,HARS,76,36,8,3,W17037-41,100,0.417925983667374
HARS20_chips,2020,HARS,92,36,8,3,W17037-41,100.041,0.391818046569824
HARS20_chips,2020,HARS,100,36,8,3,W17037-41,100.041,0.311017423868179
HARS20_chips,2020,HARS,0,37,9,3,W17039-17,0,0
HARS20_chips,2020,HARS,29,37,9,3,W17039-17,0,0.00223802588880062
HARS20_chips,2020,HARS,36,37,9,3,W17039-17,0.299,-0.0113979680463672
HARS20_chips,2020,HARS,42,37,9,3,W17039-17,18.738,0.0396468117833138
HARS20_chips,2020,HARS,56,37,9,3,W17039-17,80.025,0.220816388726234
HARS20_chips,2020,HARS,76,37,9,3,W17039-17,100,0.34681761264801
HARS20_chips,2020,HARS,92,37,9,3,W17039-17,100,0.298059970140457
HARS20_chips,2020,HARS,100,37,9,3,W17039-17,100,0.185535222291946
HARS20_chips,2020,HARS,0,38,10,3,W17039-2,0,0
HARS20_chips,2020,HARS,29,38,10,3,W17039-2,0,0.00265081063844264
HARS20_chips,2020,HARS,36,38,10,3,W17039-2,0.757,-0.0150587307289243
HARS20_chips,2020,HARS,42,38,10,3,W17039-2,19.279,0.04155333340168
HARS20_chips,2020,HARS,56,38,10,3,W17039-2,71.002,0.198509648442268
HARS20_chips,2020,HARS,76,38,10,3,W17039-2,100,0.363902479410172
HARS20_chips,2020,HARS,92,38,10,3,W17039-2,100,0.29046106338501
HARS20_chips,2020,HARS,100,38,10,3,W17039-2,100,0.194510787725449
HARS20_chips,2020,HARS,0,39,11,3,W17062-22,0,0
HARS20_chips,2020,HARS,29,39,11,3,W17062-22,0,0.00275363819673657
HARS20_chips,2020,HARS,36,39,11,3,W17062-22,1.326,-0.00979561358690262
HARS20_chips,2020,HARS,42,39,11,3,W17062-22,23.322,0.0530027747154236
HARS20_chips,2020,HARS,56,39,11,3,W17062-22,74.6,0.224427670240402
HARS20_chips,2020,HARS,76,39,11,3,W17062-22,100,0.365334838628769
HARS20_chips,2020,HARS,92,39,11,3,W17062-22,100,0.245199903845787
HARS20_chips,2020,HARS,100,39,11,3,W17062-22,100,0.0978236570954323
HARS20_chips,2020,HARS,0,4,4,1,W17037-26,0,0
HARS20_chips,2020,HARS,29,4,4,1,W17037-26,0,0.00204116036184132
HARS20_chips,2020,HARS,36,4,4,1,W17037-26,0,-0.00525089586153626
HARS20_chips,2020,HARS,42,4,4,1,W17037-26,10.198,0.0204719919711351
HARS20_chips,2020,HARS,56,4,4,1,W17037-26,62.392,0.205745726823807
HARS20_chips,2020,HARS,76,4,4,1,W17037-26,99.826,0.378041088581085
HARS20_chips,2020,HARS,92,4,4,1,W17037-26,99.826,0.289783805608749
HARS20_chips,2020,HARS,100,4,4,1,W17037-26,99.826,0.210729241371155
HARS20_chips,2020,HARS,0,40,12,3,W17043-37,0,0
